base,extra,test,majority,num_classes,majority_all
0.13,0.368,0.306,0.338,6,0.335125
0.12,0.192,0.336,0.346,6,0.335125
0.168,0.248,0.15,0.322,6,0.335125
0.116,0.306,0.128,0.33,6,0.335125
0.256,0.21,0.23,0.36,6,0.335125
0.258,0.26,0.196,0.328,6,0.335125
0.146,0.238,0.416,0.358,6,0.335125
0.186,0.264,0.262,0.324,6,0.335125
0.198,0.158,0.26,0.306,6,0.335125
0.252,0.264,0.256,0.326,6,0.335125
0.25,0.106,0.27,0.304,6,0.335125
0.172,0.334,0.276,0.374,6,0.335125
0.14,0.174,0.334,0.352,6,0.335125
0.094,0.218,0.334,0.34,6,0.335125
0.114,0.12,0.292,0.358,6,0.335125
0.15,0.228,0.268,0.348,6,0.335125
0.176,0.446,0.328,0.342,6,0.335125
0.206,0.312,0.292,0.35,6,0.335125
0.264,0.206,0.14,0.392,6,0.335125
0.178,0.32,0.302,0.326,6,0.335125
