base,extra,test,majority,num_classes,majority_all
0.532,0.504,0.518,0.514,2,0.5
0.512,0.514,0.53,0.512,2,0.5
0.572,0.502,0.51,0.502,2,0.5
0.618,0.586,0.588,0.51,2,0.5
0.568,0.546,0.562,0.52,2,0.5
0.642,0.476,0.572,0.532,2,0.5
0.534,0.538,0.516,0.512,2,0.5
0.556,0.478,0.47,0.5,2,0.5
0.528,0.478,0.502,0.512,2,0.5
0.526,0.55,0.544,0.522,2,0.5
0.56,0.596,0.586,0.5,2,0.5
0.558,0.524,0.536,0.518,2,0.5
0.516,0.518,0.526,0.508,2,0.5
0.454,0.51,0.504,0.56,2,0.5
0.59,0.548,0.592,0.542,2,0.5
0.554,0.506,0.474,0.5,2,0.5
0.59,0.536,0.526,0.52,2,0.5
0.502,0.502,0.526,0.502,2,0.5
0.572,0.59,0.588,0.508,2,0.5
0.54,0.55,0.52,0.536,2,0.5
