base,extra,test,majority,num_classes,majority_all
0.078,0.128,0.096,0.12,10,0.1
0.1,0.144,0.126,0.12,10,0.1
0.1,0.108,0.126,0.116,10,0.1
0.098,0.116,0.142,0.118,10,0.1
0.098,0.122,0.144,0.126,10,0.1
0.092,0.084,0.108,0.138,10,0.1
0.126,0.142,0.11,0.118,10,0.1
0.12,0.118,0.118,0.124,10,0.1
0.078,0.106,0.102,0.13,10,0.1
0.094,0.128,0.13,0.114,10,0.1
0.1,0.112,0.082,0.12,10,0.1
0.086,0.112,0.096,0.12,10,0.1
0.11,0.132,0.106,0.124,10,0.1
0.102,0.096,0.116,0.116,10,0.1
0.118,0.174,0.14,0.138,10,0.1
0.112,0.126,0.142,0.11,10,0.1
0.134,0.132,0.11,0.126,10,0.1
0.116,0.1,0.086,0.12,10,0.1
0.108,0.074,0.138,0.11,10,0.1
0.118,0.11,0.146,0.112,10,0.1
