base,extra,test,majority,num_classes,majority_all
0.318,0.338,0.208,0.228,6,0.2292736610418195
0.346,0.362,0.154,0.234,6,0.2292736610418195
0.3,0.336,0.422,0.256,6,0.2292736610418195
0.216,0.2,0.408,0.234,6,0.2292736610418195
0.352,0.394,0.178,0.236,6,0.2292736610418195
0.33,0.228,0.252,0.232,6,0.2292736610418195
0.182,0.43,0.288,0.224,6,0.2292736610418195
0.18,0.262,0.27,0.258,6,0.2292736610418195
0.216,0.326,0.278,0.214,6,0.2292736610418195
0.18,0.318,0.348,0.234,6,0.2292736610418195
0.31,0.31,0.402,0.25,6,0.2292736610418195
0.264,0.23,0.312,0.248,6,0.2292736610418195
0.342,0.332,0.188,0.232,6,0.2292736610418195
0.232,0.382,0.378,0.23,6,0.2292736610418195
0.246,0.358,0.306,0.244,6,0.2292736610418195
0.164,0.362,0.286,0.254,6,0.2292736610418195
0.308,0.17,0.314,0.232,6,0.2292736610418195
0.268,0.196,0.368,0.238,6,0.2292736610418195
0.308,0.226,0.18,0.23,6,0.2292736610418195
0.308,0.328,0.298,0.26,6,0.2292736610418195
