mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
0.06857,0.05939,-0.02863,0.15894,0.00197,0.00145
0.05245,0.06563,-0.04973,0.15718,0.0023,0.00166
-0.14751,0.06457,-0.25181,-0.04742,0.00198,0.00146
0.05955,0.06064,-0.02707,0.16757,0.00247,0.00185
0.21202,0.06343,0.10996,0.31333,0.00298,0.00213
-0.07479,0.06463,-0.16771,0.03037,0.00202,0.00172
0.05958,0.05649,-0.02484,0.15364,0.00194,0.00143
-0.22332,0.05995,-0.32202,-0.13015,0.00245,0.00173
-0.11873,0.06202,-0.21807,-0.0201,0.00332,0.00235
0.18514,0.06081,0.09143,0.28295,0.00193,0.00139
-0.00839,0.06348,-0.10723,0.09079,0.00221,0.00192
-0.08705,0.06668,-0.18782,0.01928,0.0026,0.0021
0.17014,0.06316,0.05728,0.25949,0.002,0.0015
-0.10309,0.06163,-0.20454,-0.00971,0.00203,0.00154
0.00532,0.06274,-0.09385,0.09728,0.00325,0.0023
0.10681,0.06128,0.00721,0.20322,0.00222,0.00157
0.03696,0.06326,-0.05841,0.14219,0.0031,0.00225
-0.06474,0.06327,-0.16641,0.03108,0.00249,0.00191
-0.11556,0.06332,-0.21944,-0.01835,0.00184,0.00145
0.09276,0.06589,0.00015,0.20954,0.00226,0.00188
-0.0168,0.06452,-0.10875,0.09363,0.00268,0.00191
0.0865,0.0648,-0.01572,0.18524,0.00277,0.00203
-0.04195,0.06293,-0.14995,0.05231,0.00206,0.00165
0.12474,0.06171,0.03711,0.23666,0.0023,0.00169
-0.03787,0.06397,-0.13685,0.06832,0.00213,0.00164
0.02972,0.06316,-0.08263,0.11988,0.0026,0.00184
-0.02758,0.06376,-0.12924,0.07243,0.0025,0.00203
-0.14254,0.06139,-0.23645,-0.04507,0.00204,0.00169
-0.11354,0.06452,-0.22043,-0.015,0.00283,0.002
-0.21444,0.06071,-0.30577,-0.10946,0.00203,0.00155
-0.00123,0.0621,-0.09514,0.09884,0.00225,0.00175
0.17537,0.06799,0.06737,0.27766,0.0026,0.00185
0.13798,0.06356,0.03838,0.2346,0.00256,0.00181
-0.25542,0.06391,-0.35122,-0.15181,0.00248,0.00182
0.17259,0.0643,0.07678,0.28084,0.00244,0.00172
-0.04503,0.06098,-0.13549,0.05517,0.00218,0.00185
0.17761,0.06318,0.08031,0.27964,0.00289,0.00204
0.02135,0.06547,-0.0785,0.12328,0.00233,0.00199
0.11441,0.06587,0.01411,0.2177,0.00321,0.00227
-0.05975,0.06674,-0.16502,0.0455,0.00231,0.00187
0.0455,0.06368,-0.06885,0.13273,0.00281,0.00213
-0.03944,0.06324,-0.13314,0.0632,0.00226,0.00187
-0.02098,0.0601,-0.11822,0.06922,0.00229,0.00201
0.13584,0.06231,0.0571,0.25993,0.00234,0.0017
0.1027,0.06284,-0.00632,0.19456,0.00242,0.00171
0.12874,0.06634,0.03653,0.24976,0.00239,0.00179
0.15733,0.06801,0.04738,0.26595,0.00294,0.00208
-0.2084,0.06713,-0.31995,-0.10989,0.00267,0.00211
-0.01636,0.06722,-0.109,0.09675,0.00233,0.00224
0.10106,0.06384,-0.00065,0.20207,0.00172,0.00148
-0.13576,0.0609,-0.23899,-0.04846,0.00235,0.00169
-0.15498,0.0651,-0.25363,-0.05081,0.00208,0.00153
0.123,0.064,0.02068,0.22442,0.00234,0.00171
-0.16162,0.06674,-0.26764,-0.05151,0.00265,0.00191
-0.0913,0.06409,-0.1953,0.00894,0.00226,0.00163
0.00756,0.0636,-0.09131,0.10409,0.00188,0.00247
0.02392,0.06445,-0.07884,0.12386,0.00194,0.00176
0.08701,0.06919,-0.02544,0.18997,0.00286,0.00202
0.07454,0.06221,-0.02704,0.16552,0.00216,0.00166
