mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
-0.03437,0.02074,-0.06936,-0.00264,0.00158,0.00112
-0.04113,0.0208,-0.0755,-0.00953,0.00173,0.00122
0.03639,0.01957,0.00844,0.06971,0.00132,0.00105
-0.02379,0.01984,-0.05756,0.0059,0.00133,0.00094
0.01211,0.01998,-0.01658,0.04782,0.00106,0.00075
-0.04605,0.02091,-0.08087,-0.01513,0.00148,0.00105
-0.04522,0.02129,-0.07444,-0.00474,0.00146,0.00107
-0.03315,0.01932,-0.06722,-0.0057,0.00111,0.00079
-0.06911,0.02105,-0.10087,-0.03418,0.00216,0.00154
-0.08091,0.0201,-0.10762,-0.04312,0.00129,0.00091
0.03299,0.02077,0.001,0.0659,0.0014,0.00106
-0.09437,0.01966,-0.12751,-0.06466,0.00153,0.00108
0.06402,0.0203,0.02927,0.09412,0.00126,0.0009
-0.05013,0.02062,-0.08223,-0.01692,0.00161,0.00114
-0.02907,0.02027,-0.06456,0.00178,0.00244,0.00174
-0.10414,0.01974,-0.13398,-0.07164,0.00123,0.00087
-0.03433,0.02056,-0.06293,0.00181,0.0011,0.00078
-0.03478,0.0208,-0.06495,0.00277,0.00166,0.00122
0.01294,0.02065,-0.02117,0.0448,0.00147,0.00104
-0.01465,0.02175,-0.05102,0.01873,0.00115,0.00083
-0.09154,0.02212,-0.127,-0.05543,0.00159,0.00113
-0.06162,0.02039,-0.09166,-0.0292,0.00141,0.001
0.00955,0.01958,-0.02096,0.03912,0.00141,0.001
-0.00003,0.02166,-0.03459,0.03591,0.00171,0.00121
-0.00049,0.02191,-0.03572,0.03587,0.00171,0.00121
-0.08435,0.02125,-0.1164,-0.04768,0.0012,0.00085
0.02086,0.02072,-0.01227,0.05303,0.00102,0.00072
-0.03353,0.02094,-0.0697,-0.00407,0.00116,0.00082
-0.01271,0.01944,-0.04458,0.01748,0.0013,0.00092
-0.03384,0.02086,-0.06698,-0.00148,0.00161,0.00114
0.01507,0.0203,-0.01747,0.04769,0.00135,0.00095
-0.02283,0.01989,-0.05567,0.0053,0.00136,0.00097
-0.10318,0.02148,-0.13796,-0.07076,0.00153,0.00109
-0.10219,0.02168,-0.13414,-0.06483,0.00196,0.00139
-0.01378,0.0193,-0.04632,0.01539,0.00115,0.00082
0.05815,0.02148,0.02524,0.09289,0.00121,0.00086
-0.02361,0.02073,-0.05635,0.01025,0.00151,0.00107
-0.02326,0.02003,-0.05521,0.00777,0.00127,0.0009
0.00611,0.02099,-0.0266,0.04078,0.00177,0.00126
-0.11943,0.0209,-0.15781,-0.08907,0.00182,0.0013
-0.06135,0.02173,-0.09321,-0.02528,0.00222,0.00158
0.03805,0.02072,0.00715,0.07207,0.00166,0.00125
0.05097,0.02073,0.01912,0.08584,0.00189,0.00134
0.03783,0.01969,0.00277,0.06435,0.00132,0.00094
-0.04728,0.02109,-0.08043,-0.01361,0.00163,0.00116
-0.08471,0.0189,-0.11519,-0.05557,0.00122,0.00088
-0.0088,0.02089,-0.0392,0.02713,0.00079,0.00062
-0.0348,0.01939,-0.06372,-0.00524,0.00167,0.00118
-0.05782,0.0208,-0.08867,-0.02334,0.00114,0.0008
0.02697,0.01946,-0.00148,0.05968,0.00131,0.00101
0.08561,0.02067,0.05381,0.11897,0.00135,0.00096
0.05469,0.02267,0.01794,0.08849,0.00185,0.00135
-0.02013,0.02028,-0.05286,0.0122,0.00127,0.0009
0.01745,0.0205,-0.01811,0.04751,0.00125,0.00093
-0.03204,0.02079,-0.06859,-0.00195,0.00153,0.00108
-0.03904,0.0208,-0.07237,-0.00732,0.00138,0.00098
-0.06757,0.0215,-0.09938,-0.0303,0.00166,0.00117
-0.01322,0.0194,-0.04215,0.01709,0.00103,0.00077
0.0352,0.02096,0.00448,0.06986,0.0015,0.00106
-0.0686,0.02014,-0.10134,-0.03789,0.00143,0.00101
-0.01598,0.02028,-0.0473,0.01759,0.00105,0.00074
0.0187,0.02229,-0.0181,0.05322,0.00138,0.00098
-0.05108,0.02094,-0.08117,-0.01541,0.0016,0.00119
0.00665,0.02047,-0.02846,0.03812,0.00135,0.00106
0.03019,0.02027,-0.00005,0.06294,0.00156,0.0011
-0.07264,0.02147,-0.10813,-0.03927,0.00122,0.00094
-0.02345,0.02026,-0.05367,0.00946,0.0012,0.00086
0.0237,0.02162,-0.01527,0.05196,0.00113,0.0008
0.00144,0.02056,-0.03405,0.03131,0.00161,0.00114
0.01112,0.02125,-0.02463,0.04198,0.00167,0.00119
0.00303,0.01987,-0.0275,0.03408,0.00085,0.00064
-0.01137,0.0203,-0.0433,0.02075,0.00108,0.00079
-0.00833,0.01996,-0.04048,0.0208,0.00118,0.00122
-0.02207,0.01933,-0.05286,0.00872,0.00113,0.0008
-0.06447,0.02055,-0.09368,-0.02865,0.00139,0.00101
-0.06741,0.02186,-0.09807,-0.0301,0.00147,0.00104
-0.03892,0.01999,-0.06806,-0.00828,0.00163,0.00116
-0.06097,0.02088,-0.09377,-0.02591,0.00139,0.00098
0.06589,0.0198,0.03459,0.09723,0.00133,0.00094
-0.08462,0.02069,-0.11653,-0.0508,0.00171,0.00124
0.03262,0.02085,0.00146,0.06922,0.0015,0.00107
-0.00258,0.01929,-0.03381,0.02678,0.00128,0.0009
-0.03848,0.0198,-0.0726,-0.00894,0.00132,0.00093
0.01645,0.02084,-0.01624,0.04756,0.00123,0.00087
0.0482,0.02071,0.01422,0.07956,0.00125,0.00091
0.00417,0.02006,-0.0265,0.0366,0.00149,0.00106
-0.11033,0.02017,-0.14311,-0.07829,0.00144,0.00103
0.06162,0.01917,0.03363,0.09405,0.00141,0.001
-0.06981,0.02156,-0.10433,-0.03664,0.00161,0.00114
-0.11265,0.02064,-0.14519,-0.07788,0.0019,0.00135
0.02523,0.02131,-0.00971,0.05764,0.0015,0.00106
-0.09245,0.02024,-0.12299,-0.05731,0.00129,0.00092
0.07002,0.02219,0.03428,0.10557,0.00196,0.00139
0.10674,0.02101,0.07587,0.1435,0.0013,0.00095
-0.0519,0.01997,-0.08416,-0.02073,0.00175,0.00124
-0.02548,0.02051,-0.05731,0.00815,0.00114,0.00087
0.04822,0.0207,0.01697,0.08148,0.00186,0.00131
-0.04399,0.01981,-0.07097,-0.00846,0.001,0.0007
-0.02821,0.02003,-0.05631,0.00869,0.00149,0.00106
0.03901,0.01835,0.01231,0.06816,0.00137,0.00097
-0.06834,0.01875,-0.09793,-0.04065,0.00103,0.00074
0.0908,0.02146,0.05822,0.12556,0.00143,0.00103
-0.06373,0.01942,-0.09729,-0.03568,0.0009,0.00064
-0.05038,0.02033,-0.08351,-0.01876,0.00154,0.0011
-0.00835,0.02038,-0.04163,0.02158,0.00195,0.00138
0.00257,0.02148,-0.03133,0.03441,0.0023,0.00163
-0.0232,0.01948,-0.05637,0.00656,0.00164,0.00119
0.0251,0.01933,-0.00479,0.05807,0.00136,0.00096
-0.02085,0.02146,-0.05561,0.01252,0.00153,0.0011
-0.06977,0.02109,-0.10341,-0.03911,0.00115,0.00082
-0.03123,0.02107,-0.06313,0.00343,0.0014,0.00099
0.07905,0.01963,0.04805,0.11168,0.00146,0.00107
-0.03478,0.02139,-0.07391,-0.00609,0.00106,0.00078
-0.0114,0.02141,-0.04468,0.02315,0.00147,0.00104
-0.0647,0.01949,-0.10012,-0.03596,0.00173,0.00123
-0.01897,0.02038,-0.05236,0.0126,0.00178,0.00126
-0.05931,0.02037,-0.08799,-0.02278,0.00141,0.001
0.0106,0.02117,-0.02471,0.04322,0.00174,0.00124
0.08388,0.01954,0.05491,0.11463,0.00173,0.00123
-0.02065,0.02124,-0.05548,0.01141,0.00157,0.00111
0.04797,0.02082,0.01374,0.08008,0.00131,0.00094
-0.0099,0.0204,-0.04485,0.02,0.00151,0.00107
-0.07044,0.02104,-0.10111,-0.03262,0.00219,0.00158
0.01401,0.02082,-0.02249,0.04451,0.00129,0.00091
-0.0024,0.02028,-0.03341,0.03027,0.0009,0.00065
-0.01546,0.02085,-0.04413,0.02029,0.0011,0.00083
-0.05898,0.02056,-0.09374,-0.02831,0.00172,0.00122
0.01459,0.01967,-0.01568,0.0453,0.00154,0.00109
-0.05699,0.02018,-0.08818,-0.024,0.00121,0.00086
0.05536,0.01963,0.02347,0.08519,0.00107,0.00075
0.01966,0.02145,-0.0161,0.05143,0.00172,0.00122
-0.03855,0.02093,-0.06793,-0.00149,0.00108,0.00077
0.11131,0.02142,0.07627,0.14357,0.00119,0.00084
0.04737,0.0231,0.01143,0.08213,0.00176,0.00125
0.04975,0.02007,0.01779,0.0812,0.00182,0.00129
-0.08213,0.01916,-0.11361,-0.05326,0.00128,0.00095
-0.05908,0.02073,-0.09399,-0.02844,0.00156,0.00111
-0.00669,0.0201,-0.03662,0.02618,0.00117,0.00085
0.0745,0.01965,0.04302,0.10503,0.00164,0.0012
0.00402,0.02024,-0.02655,0.03638,0.00125,0.00089
-0.01899,0.02112,-0.04683,0.02098,0.00121,0.00086
0.01949,0.02079,-0.01786,0.04933,0.00148,0.00105
0.05565,0.01992,0.02441,0.08665,0.00138,0.00098
0.02756,0.02209,-0.00587,0.06236,0.00161,0.00114
-0.02841,0.02102,-0.06077,0.00352,0.00156,0.00111
0.05826,0.01987,0.026,0.08839,0.00138,0.00098
-0.05848,0.02024,-0.08858,-0.0254,0.00148,0.00105
0.0914,0.01901,0.06153,0.12201,0.00134,0.00095
-0.09021,0.0196,-0.12197,-0.05949,0.00122,0.00087
-0.04777,0.02117,-0.08138,-0.01477,0.00107,0.00076
-0.04743,0.02031,-0.07861,-0.01529,0.00131,0.00093
-0.03344,0.01872,-0.06201,-0.00151,0.00092,0.00067
0.0461,0.01894,0.01604,0.07561,0.00153,0.00108
0.05634,0.01961,0.02692,0.09029,0.00122,0.00086
0.03158,0.01975,0.00283,0.06469,0.00109,0.00077
0.04106,0.02123,0.00793,0.0748,0.00173,0.00124
-0.05389,0.02125,-0.0826,-0.01477,0.00118,0.00084
-0.08154,0.01979,-0.11176,-0.04828,0.00137,0.00097
-0.00973,0.01981,-0.04426,0.02002,0.00121,0.00086
-0.03458,0.02161,-0.06951,0.00038,0.00179,0.00126
0.00242,0.02079,-0.03251,0.03454,0.00109,0.00078
0.11361,0.0205,0.08442,0.15019,0.00111,0.00078
-0.00743,0.0202,-0.03712,0.02612,0.00204,0.00144
0.06189,0.02087,0.02547,0.09361,0.00184,0.00132
-0.04789,0.02099,-0.07977,-0.01189,0.00148,0.00105
-0.1053,0.02105,-0.13941,-0.07384,0.00121,0.00088
-0.04267,0.02099,-0.07835,-0.0112,0.00161,0.00118
0.05054,0.0211,0.01792,0.08592,0.00138,0.00098
0.06659,0.02123,0.03403,0.10115,0.00143,0.00101
0.02378,0.0211,-0.00899,0.05566,0.0012,0.00085
0.09437,0.01932,0.06556,0.12723,0.00151,0.00107
-0.07884,0.02173,-0.10997,-0.04214,0.00162,0.00115
-0.04867,0.01967,-0.08437,-0.02008,0.00091,0.00068
-0.01319,0.02005,-0.04159,0.02196,0.00144,0.00102
-0.04994,0.02097,-0.0819,-0.01575,0.00147,0.00104
-0.09399,0.02008,-0.12696,-0.06438,0.00128,0.00091
0.08843,0.02109,0.05603,0.12233,0.00178,0.00127
-0.05568,0.02066,-0.08695,-0.0194,0.00113,0.0008
-0.07684,0.02049,-0.10761,-0.04396,0.00184,0.00131
-0.04838,0.02283,-0.08391,-0.01324,0.00178,0.00126
0.04839,0.02077,0.01532,0.0796,0.00154,0.00109
0.04303,0.0206,0.01186,0.07748,0.00156,0.0011
-0.01291,0.02152,-0.0495,0.01815,0.00156,0.00111
-0.04215,0.02054,-0.0757,-0.01041,0.00099,0.0007
-0.05856,0.01924,-0.08825,-0.0277,0.00135,0.00097
0.07188,0.02145,0.03788,0.10643,0.00117,0.00083
-0.07886,0.02049,-0.1123,-0.04671,0.00155,0.0011
0.0233,0.01967,-0.00952,0.05185,0.00107,0.00082
-0.00755,0.02168,-0.04425,0.02468,0.00151,0.00107
-0.05258,0.02,-0.08407,-0.01999,0.0013,0.00092
-0.00284,0.02041,-0.03568,0.02676,0.00182,0.00129
-0.11039,0.01965,-0.13929,-0.07876,0.0018,0.00128
-0.03529,0.0223,-0.06945,-0.00064,0.00231,0.00164
-0.11754,0.02101,-0.15028,-0.08414,0.00149,0.00108
-0.0505,0.01979,-0.08475,-0.02059,0.00146,0.00103
0.05202,0.01884,0.02131,0.08013,0.00125,0.00089
0.01792,0.02008,-0.01422,0.0483,0.00168,0.00119
-0.05201,0.02176,-0.08574,-0.01717,0.00149,0.00116
0.02877,0.02007,-0.00471,0.05898,0.00112,0.00079
-0.0637,0.02045,-0.09761,-0.03289,0.00138,0.00097
-0.05494,0.02194,-0.08773,-0.01721,0.00147,0.00104
-0.04265,0.02037,-0.07343,-0.00741,0.0011,0.00079
-0.08437,0.02018,-0.11671,-0.05365,0.0018,0.00127
-0.00137,0.02004,-0.02952,0.03403,0.00118,0.00083
0.00619,0.0209,-0.02279,0.0429,0.00111,0.00088
-0.0205,0.02087,-0.05162,0.01537,0.0018,0.00127
0.0019,0.0205,-0.03343,0.03254,0.00137,0.00097
0.01703,0.02122,-0.01958,0.04854,0.00183,0.0013
0.06087,0.02167,0.02937,0.09869,0.00131,0.00093
0.0598,0.0206,0.02922,0.09361,0.00081,0.00057
-0.08889,0.02109,-0.11874,-0.05295,0.00155,0.00118
0.05549,0.02155,0.01977,0.08624,0.00134,0.00095
-0.02449,0.02149,-0.06195,0.00753,0.00228,0.00162
0.01597,0.02043,-0.01595,0.04901,0.00186,0.00132
0.07762,0.02267,0.04457,0.11743,0.00203,0.00144
-0.02028,0.02018,-0.05181,0.0142,0.0014,0.00102
-0.04913,0.02106,-0.0805,-0.01522,0.00105,0.00084
-0.05522,0.01916,-0.08061,-0.01865,0.00116,0.00085
-0.013,0.02109,-0.0458,0.02173,0.00179,0.00127
-0.12941,0.02103,-0.16002,-0.09432,0.00197,0.00139
-0.04537,0.02048,-0.07775,-0.01454,0.00153,0.00109
-0.04063,0.01948,-0.07124,-0.0107,0.00142,0.00101
-0.02305,0.02045,-0.05714,0.00704,0.00134,0.00102
-0.00582,0.02103,-0.0398,0.02745,0.00191,0.00135
0.00261,0.0195,-0.02667,0.03592,0.00099,0.00072
-0.06295,0.01969,-0.09145,-0.02875,0.00131,0.00093
-0.03482,0.02211,-0.06897,0.00141,0.00129,0.00091
-0.02321,0.02046,-0.05642,0.00943,0.00142,0.00101
-0.03487,0.02029,-0.06688,-0.00227,0.00119,0.00084
-0.04761,0.0211,-0.08041,-0.01235,0.00124,0.00088
0.04856,0.02065,0.01699,0.08339,0.00166,0.00117
-0.03278,0.02108,-0.06616,0.00001,0.00266,0.00195
0.06881,0.02248,0.03157,0.10011,0.00186,0.00136
0.00297,0.02048,-0.03111,0.0327,0.00147,0.00104
-0.00603,0.02169,-0.03823,0.02774,0.00133,0.001
-0.02638,0.02016,-0.06238,0.0041,0.00151,0.00107
0.06839,0.02064,0.0362,0.10141,0.0052,0.00375
-0.04001,0.02006,-0.07354,-0.01062,0.00101,0.00072
0.01949,0.01938,-0.01172,0.04857,0.0012,0.00085
-0.04318,0.02162,-0.07852,-0.01107,0.00193,0.00137
-0.05377,0.02217,-0.08973,-0.01966,0.00188,0.00133
-0.00991,0.02122,-0.04136,0.02413,0.0013,0.00092
0.06023,0.02152,0.0306,0.09844,0.00177,0.00125
0.06152,0.0184,0.03237,0.08922,0.00112,0.00081
-0.05412,0.02005,-0.08435,-0.02032,0.00109,0.00081
-0.03777,0.01939,-0.06788,-0.00783,0.00167,0.00121
0.02239,0.02117,-0.00952,0.05644,0.0015,0.00106
0.04356,0.01911,0.01467,0.07593,0.00096,0.0007
-0.05713,0.02163,-0.09223,-0.02277,0.00172,0.00122
0.00264,0.02161,-0.03117,0.03807,0.00152,0.00108
0.0112,0.01865,-0.01891,0.03971,0.00151,0.00107
-0.06295,0.02149,-0.09486,-0.02787,0.00168,0.00119
0.04569,0.02138,0.01355,0.0802,0.00143,0.00105
0.01598,0.01825,-0.01266,0.0455,0.00172,0.00122
0.06932,0.01971,0.03879,0.10109,0.00167,0.00118
0.04055,0.01939,0.01,0.07193,0.00136,0.00097
-0.1136,0.0191,-0.14581,-0.08507,0.00138,0.00098
-0.00879,0.02124,-0.04196,0.02467,0.00122,0.00087
0.02973,0.02147,-0.00085,0.06841,0.00139,0.00101
-0.01585,0.02026,-0.04395,0.01909,0.00138,0.00098
-0.04884,0.01969,-0.07936,-0.01867,0.00099,0.00071
-0.0749,0.02059,-0.10559,-0.0397,0.00162,0.00115
-0.02438,0.02156,-0.05591,0.01246,0.0014,0.00099
-0.02036,0.02096,-0.05501,0.00919,0.00115,0.00081
0.01471,0.01962,-0.01784,0.04744,0.00092,0.00065
-0.00335,0.01839,-0.03227,0.0261,0.00175,0.00124
0.01835,0.02053,-0.01181,0.05324,0.00118,0.00084
-0.0191,0.01952,-0.05129,0.00975,0.0011,0.00078
-0.0121,0.02165,-0.04552,0.02301,0.0017,0.0012
-0.10112,0.01931,-0.13282,-0.07354,0.00109,0.00078
-0.07703,0.02099,-0.11005,-0.04253,0.00177,0.00125
-0.00664,0.02083,-0.04245,0.02342,0.00208,0.00147
-0.08207,0.02016,-0.11543,-0.0533,0.0009,0.00064
-0.00895,0.02115,-0.04119,0.0266,0.00189,0.00134
-0.08967,0.02097,-0.12236,-0.05577,0.00128,0.00093
0.06132,0.02017,0.03204,0.09549,0.0015,0.00106
-0.06742,0.01923,-0.09839,-0.03552,0.00105,0.00074
0.09809,0.0198,0.07051,0.13252,0.00113,0.0008
-0.04039,0.01974,-0.06697,-0.00414,0.00214,0.00154
-0.01376,0.02251,-0.04892,0.02135,0.00136,0.00108
-0.06229,0.01917,-0.09203,-0.0318,0.00116,0.00083
0.00174,0.02194,-0.0325,0.03585,0.00133,0.00095
0.00208,0.01849,-0.02689,0.03109,0.00174,0.00123
0.00104,0.01931,-0.03206,0.02942,0.00136,0.00096
-0.01888,0.022,-0.0551,0.01387,0.00149,0.00106
-0.03371,0.02085,-0.06258,0.00198,0.00125,0.00088
0.01128,0.01997,-0.02171,0.04217,0.00139,0.00106
0.06628,0.02,0.0362,0.0995,0.00144,0.00102
-0.04064,0.02057,-0.07149,-0.00738,0.00226,0.00161
-0.07852,0.02113,-0.11283,-0.0451,0.00129,0.00094
0.12134,0.02181,0.08453,0.15425,0.00112,0.00079
-0.02787,0.01979,-0.05807,0.00455,0.00123,0.00087
0.03768,0.02072,0.00801,0.07459,0.00124,0.00088
-0.01191,0.0191,-0.04092,0.01906,0.00154,0.00121
0.0301,0.02068,-0.00225,0.06211,0.00148,0.00105
0.02861,0.0184,-0.00473,0.05605,0.00144,0.00102
-0.09154,0.01967,-0.12183,-0.06158,0.00149,0.00105
-0.01213,0.02061,-0.04754,0.01633,0.00092,0.00072
-0.03282,0.02039,-0.06848,-0.00209,0.00127,0.0009
0.0187,0.01991,-0.01101,0.05211,0.00113,0.0008
0.0625,0.02044,0.0266,0.09189,0.00193,0.00137
-0.13351,0.01914,-0.16246,-0.1022,0.00158,0.00112
0.02079,0.02186,-0.01203,0.05712,0.00123,0.00087
0.02061,0.02035,-0.01318,0.05155,0.00163,0.00115
0.06228,0.02085,0.02839,0.09561,0.00111,0.00079
0.09973,0.02097,0.06632,0.13351,0.00137,0.00097
0.02065,0.02132,-0.01048,0.05789,0.00129,0.00091
-0.01187,0.01988,-0.04369,0.0178,0.00181,0.00129
0.03025,0.02,-0.00012,0.06192,0.00139,0.00099
-0.05503,0.02014,-0.08257,-0.01908,0.00135,0.00095
-0.04672,0.02132,-0.08009,-0.01396,0.00175,0.00124
0.03955,0.01978,0.01007,0.07406,0.00122,0.00086
0.06601,0.02084,0.0333,0.09774,0.00169,0.00121
-0.09191,0.0212,-0.13047,-0.06449,0.00167,0.00119
0.0423,0.02206,0.00595,0.07456,0.00143,0.00101
-0.0184,0.02133,-0.05057,0.01696,0.00168,0.00119
0.04599,0.02007,0.01282,0.07487,0.00116,0.00082
-0.04839,0.02016,-0.08072,-0.0168,0.00201,0.00142
-0.0343,0.02011,-0.06872,-0.00341,0.00155,0.00118
0.02516,0.02141,-0.00965,0.05785,0.00184,0.00131
-0.00688,0.02011,-0.03888,0.02476,0.00185,0.00131
-0.13998,0.02061,-0.17488,-0.1088,0.00147,0.00104
0.09331,0.02096,0.06079,0.12708,0.00115,0.00084
-0.01723,0.02049,-0.04945,0.01644,0.00121,0.00086
0.00509,0.02012,-0.02508,0.03797,0.00141,0.001
0.02835,0.02016,-0.0015,0.06145,0.00156,0.00115
-0.04583,0.02136,-0.08132,-0.01492,0.0013,0.00094
0.07756,0.0215,0.04237,0.10875,0.00118,0.00084
0.00288,0.02082,-0.0313,0.03284,0.00137,0.00097
0.041,0.02051,0.01039,0.07528,0.00146,0.00104
-0.02641,0.02035,-0.05605,0.00997,0.0014,0.00099
-0.04992,0.02175,-0.08264,-0.0149,0.00207,0.00147
0.01508,0.02107,-0.01973,0.04633,0.00211,0.0015
0.09811,0.02023,0.06384,0.12885,0.00163,0.00115
-0.03342,0.02133,-0.06579,0.00293,0.00167,0.00119
0.06076,0.01941,0.03171,0.09342,0.00146,0.00103
-0.12298,0.0205,-0.1559,-0.08944,0.00113,0.00084
-0.0072,0.01901,-0.03901,0.01985,0.00143,0.00101
-0.08494,0.02097,-0.12029,-0.05479,0.00136,0.00096
-0.0395,0.02047,-0.07473,-0.0118,0.00106,0.00075
-0.03891,0.02036,-0.07092,-0.00709,0.00135,0.00095
-0.01237,0.01998,-0.04326,0.02044,0.00144,0.00102
-0.12537,0.02105,-0.16151,-0.09434,0.0016,0.00113
0.04263,0.02103,0.0132,0.07925,0.00122,0.00087
0.01144,0.01808,-0.01826,0.03956,0.00151,0.00107
-0.02578,0.02073,-0.06005,0.0069,0.00143,0.00102
-0.00702,0.01923,-0.03889,0.02267,0.00136,0.00096
-0.01205,0.01943,-0.04089,0.02219,0.00163,0.00116
-0.02811,0.0192,-0.05658,0.00228,0.00155,0.00113
-0.00083,0.02174,-0.03471,0.03468,0.00141,0.001
0.06042,0.0214,0.02595,0.09225,0.00165,0.00117
-0.0002,0.02143,-0.03617,0.03253,0.00098,0.00109
-0.01819,0.02088,-0.05235,0.01683,0.00142,0.00101
-0.0035,0.0209,-0.03786,0.02987,0.00215,0.00152
0.04529,0.02095,0.01369,0.08027,0.00151,0.00111
0.02946,0.02001,-0.00358,0.06049,0.00125,0.00089
0.00576,0.02138,-0.02624,0.04272,0.00157,0.00111
-0.02864,0.01929,-0.05895,0.00091,0.00125,0.00089
-0.03644,0.02051,-0.06817,-0.00229,0.00098,0.00069
