mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
0.11054,0.06326,0.01465,0.21667,0.0019,0.00137
0.06835,0.0609,-0.02348,0.1673,0.00223,0.00168
-0.06147,0.06154,-0.15992,0.03441,0.00222,0.00158
0.00543,0.06162,-0.08775,0.10593,0.00215,0.00173
0.01024,0.06075,-0.09124,0.10004,0.00223,0.00209
0.07138,0.06359,-0.02542,0.17426,0.00199,0.00173
0.0527,0.06278,-0.03958,0.15212,0.0021,0.00172
-0.14703,0.06723,-0.26066,-0.04563,0.00298,0.00211
0.09079,0.06311,-0.00734,0.19105,0.00225,0.00159
0.03905,0.06493,-0.06702,0.14037,0.00246,0.00174
-0.009,0.06455,-0.11256,0.09227,0.00271,0.00192
0.0829,0.064,-0.02135,0.18022,0.00225,0.0017
0.10331,0.0659,-0.00482,0.20225,0.00241,0.00192
0.10031,0.06499,-0.01097,0.19289,0.00189,0.00143
-0.09396,0.06184,-0.185,0.00801,0.00242,0.00171
0.01421,0.06426,-0.08672,0.11613,0.0022,0.00233
0.01847,0.05984,-0.07557,0.11159,0.00233,0.00165
0.01487,0.06233,-0.08372,0.11302,0.00277,0.00196
0.01903,0.06084,-0.07536,0.11503,0.0022,0.00188
-0.14112,0.05937,-0.23081,-0.04458,0.00225,0.00159
0.01316,0.06302,-0.09475,0.10871,0.00236,0.00185
-0.06114,0.06208,-0.16463,0.0345,0.00227,0.00167
0.07067,0.06808,-0.04592,0.17143,0.00269,0.0019
0.19494,0.0611,0.09249,0.28588,0.00224,0.0016
-0.08841,0.06215,-0.17597,0.02617,0.0022,0.00184
-0.03903,0.06248,-0.13595,0.05845,0.00235,0.00166
0.048,0.06131,-0.05209,0.14561,0.00245,0.00183
0.12947,0.06036,0.03412,0.22764,0.00275,0.00194
-0.04532,0.06629,-0.14769,0.06032,0.00268,0.00204
-0.2519,0.06457,-0.35027,-0.14406,0.00246,0.00177
0.0642,0.06075,-0.03261,0.16589,0.00214,0.00161
-0.04943,0.06441,-0.14803,0.05221,0.00222,0.0018
-0.10841,0.06151,-0.20499,-0.01318,0.00226,0.00168
-0.14811,0.06585,-0.24426,-0.0324,0.00308,0.0023
0.05583,0.06502,-0.04631,0.16193,0.00266,0.00208
-0.15546,0.06372,-0.25371,-0.05212,0.00228,0.00165
-0.10931,0.06579,-0.2143,-0.01111,0.003,0.00223
-0.08845,0.06437,-0.19073,0.01267,0.00229,0.00175
0.05564,0.0649,-0.05737,0.14992,0.00225,0.00185
-0.1144,0.05921,-0.20822,-0.02665,0.002,0.00146
-0.00258,0.06141,-0.10903,0.08858,0.00201,0.00176
0.16519,0.06498,0.06911,0.26911,0.00267,0.00204
-0.16581,0.06274,-0.26254,-0.06748,0.00276,0.00204
0.26007,0.06333,0.16014,0.35755,0.0023,0.00165
0.0194,0.06518,-0.08483,0.12084,0.00301,0.00221
0.12144,0.06372,0.02384,0.22932,0.00255,0.00185
-0.08551,0.06547,-0.19585,0.01203,0.00233,0.00168
-0.12162,0.06551,-0.22373,-0.01583,0.00306,0.00217
0.01335,0.06299,-0.0776,0.11228,0.00244,0.00205
0.16333,0.06639,0.06133,0.27003,0.0033,0.00234
-0.05819,0.06277,-0.16393,0.03121,0.00214,0.0016
0.07902,0.06352,-0.02583,0.17761,0.00306,0.00216
-0.18749,0.06447,-0.28672,-0.09007,0.00324,0.00229
-0.0526,0.06281,-0.15068,0.04901,0.00198,0.00168
0.00831,0.0667,-0.10117,0.10907,0.00219,0.00199
0.01656,0.06355,-0.08234,0.11703,0.00254,0.00211
0.14743,0.06187,0.04066,0.23901,0.00216,0.00158
0.2223,0.06654,0.11171,0.32675,0.00329,0.00237
0.10956,0.06576,0.01722,0.22227,0.00199,0.00151
0.0706,0.06315,-0.03686,0.1608,0.00189,0.00157
