mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
-0.03279,0.01888,-0.06487,-0.00344,0.00109,0.00077
-0.03576,0.02065,-0.07221,-0.00664,0.00151,0.00107
0.09058,0.0198,0.06261,0.12524,0.00151,0.00107
-0.08948,0.02096,-0.12363,-0.0576,0.00132,0.00094
-0.04724,0.02076,-0.07556,-0.00816,0.00144,0.00108
-0.0556,0.02061,-0.08939,-0.02316,0.00133,0.00095
-0.05971,0.02079,-0.09164,-0.02659,0.0013,0.00094
-0.02695,0.02075,-0.05838,0.00567,0.0012,0.00085
-0.00616,0.02058,-0.04,0.0251,0.00107,0.0009
0.00422,0.01967,-0.02632,0.03535,0.00151,0.00117
-0.05503,0.02097,-0.08648,-0.01979,0.00137,0.001
0.03153,0.01964,0.00391,0.06625,0.00127,0.00093
0.02344,0.02104,-0.00935,0.0549,0.00136,0.00096
-0.00219,0.02099,-0.03648,0.0304,0.00123,0.00097
0.09255,0.02018,0.06069,0.12536,0.00149,0.00105
0.02655,0.02113,-0.00997,0.05651,0.0023,0.00163
-0.05111,0.01963,-0.08197,-0.01871,0.00126,0.00089
0.07351,0.02134,0.04042,0.10875,0.00121,0.00085
-0.02079,0.01931,-0.05014,0.01047,0.00123,0.00091
-0.02949,0.02129,-0.06355,0.0049,0.00159,0.00112
-0.0232,0.0168,-0.04869,0.00495,0.00102,0.00073
-0.00587,0.01962,-0.03803,0.02703,0.00116,0.00084
-0.05227,0.0187,-0.08263,-0.02313,0.00136,0.00096
-0.03474,0.02074,-0.06765,-0.00389,0.00151,0.00107
-0.02585,0.01948,-0.05716,0.00373,0.00127,0.0009
0.02379,0.01993,-0.00602,0.05648,0.00145,0.00103
-0.02685,0.01977,-0.05967,0.00228,0.00138,0.00103
-0.01842,0.01827,-0.04526,0.01257,0.00116,0.00082
0.05759,0.021,0.02437,0.09054,0.00102,0.00073
-0.00462,0.02003,-0.03869,0.02702,0.00123,0.00089
-0.0631,0.01863,-0.09276,-0.03374,0.00123,0.00087
0.04112,0.02101,0.00682,0.07464,0.00115,0.00082
-0.07978,0.022,-0.11695,-0.04764,0.00156,0.0011
0.05023,0.02207,0.01453,0.08598,0.00149,0.00108
0.03727,0.01992,0.00173,0.06711,0.00126,0.00099
