base,extra,test,majority,num_classes,majority_all
0.666,0.754,0.746,0.914,2,0.8946
0.462,0.58,0.492,0.916,2,0.8946
0.676,0.55,0.678,0.88,2,0.8946
0.64,0.592,0.612,0.89,2,0.8946
0.634,0.67,0.776,0.892,2,0.8946
0.328,0.572,0.562,0.904,2,0.8946
0.394,0.818,0.816,0.89,2,0.8946
0.53,0.8,0.866,0.908,2,0.8946
0.514,0.696,0.716,0.892,2,0.8946
0.718,0.772,0.76,0.896,2,0.8946
0.806,0.8,0.826,0.898,2,0.8946
0.37,0.466,0.41,0.896,2,0.8946
0.434,0.56,0.542,0.898,2,0.8946
0.46,0.35,0.344,0.904,2,0.8946
0.392,0.588,0.664,0.894,2,0.8946
0.424,0.584,0.602,0.914,2,0.8946
0.502,0.768,0.782,0.898,2,0.8946
0.724,0.774,0.796,0.902,2,0.8946
0.354,0.736,0.68,0.898,2,0.8946
0.42,0.316,0.458,0.894,2,0.8946
