base,extra,test,majority,num_classes,majority_all
0.116,0.43,0.358,0.252,6,0.24795121021536115
0.242,0.392,0.55,0.248,6,0.24795121021536115
0.19,0.39,0.338,0.24,6,0.24795121021536115
0.148,0.216,0.178,0.226,6,0.24795121021536115
0.212,0.156,0.152,0.256,6,0.24795121021536115
0.192,0.11,0.426,0.26,6,0.24795121021536115
0.152,0.522,0.582,0.26,6,0.24795121021536115
0.208,0.276,0.362,0.242,6,0.24795121021536115
0.202,0.356,0.254,0.266,6,0.24795121021536115
0.114,0.616,0.452,0.242,6,0.24795121021536115
0.226,0.388,0.384,0.24,6,0.24795121021536115
0.344,0.168,0.338,0.252,6,0.24795121021536115
0.296,0.236,0.382,0.258,6,0.24795121021536115
0.278,0.586,0.26,0.266,6,0.24795121021536115
0.184,0.312,0.24,0.246,6,0.24795121021536115
0.15,0.38,0.22,0.262,6,0.24795121021536115
0.17,0.142,0.282,0.236,6,0.24795121021536115
0.34,0.53,0.484,0.252,6,0.24795121021536115
0.132,0.26,0.296,0.226,6,0.24795121021536115
0.328,0.462,0.428,0.236,6,0.24795121021536115
