base,extra,test,majority,num_classes,majority_all
0.64,0.805,0.79,0.545,2,0.5186701999518188
0.62,0.625,0.68,0.52,2,0.5186701999518188
0.66,0.7,0.655,0.575,2,0.5186701999518188
0.605,0.65,0.59,0.53,2,0.5186701999518188
0.66,0.73,0.74,0.575,2,0.5186701999518188
0.505,0.665,0.705,0.51,2,0.5186701999518188
0.615,0.65,0.65,0.505,2,0.5186701999518188
0.7,0.72,0.685,0.54,2,0.5186701999518188
0.7,0.69,0.675,0.535,2,0.5186701999518188
0.585,0.605,0.635,0.505,2,0.5186701999518188
0.69,0.745,0.735,0.52,2,0.5186701999518188
0.575,0.605,0.645,0.525,2,0.5186701999518188
0.63,0.61,0.53,0.535,2,0.5186701999518188
0.62,0.595,0.64,0.575,2,0.5186701999518188
0.7,0.72,0.715,0.505,2,0.5186701999518188
0.565,0.53,0.61,0.5,2,0.5186701999518188
0.655,0.715,0.655,0.545,2,0.5186701999518188
0.615,0.63,0.69,0.51,2,0.5186701999518188
0.665,0.685,0.645,0.59,2,0.5186701999518188
0.59,0.565,0.59,0.575,2,0.5186701999518188
0.64,0.755,0.71,0.52,2,0.5186701999518188
0.535,0.62,0.585,0.52,2,0.5186701999518188
0.685,0.635,0.64,0.57,2,0.5186701999518188
0.61,0.635,0.645,0.53,2,0.5186701999518188
0.505,0.705,0.695,0.525,2,0.5186701999518188
0.665,0.535,0.685,0.545,2,0.5186701999518188
0.595,0.66,0.635,0.5,2,0.5186701999518188
0.56,0.715,0.74,0.515,2,0.5186701999518188
0.655,0.65,0.665,0.57,2,0.5186701999518188
0.5,0.655,0.72,0.51,2,0.5186701999518188
0.565,0.75,0.66,0.515,2,0.5186701999518188
0.565,0.71,0.745,0.525,2,0.5186701999518188
0.545,0.585,0.64,0.525,2,0.5186701999518188
0.565,0.625,0.575,0.51,2,0.5186701999518188
0.575,0.66,0.685,0.56,2,0.5186701999518188
0.63,0.59,0.665,0.54,2,0.5186701999518188
0.685,0.67,0.615,0.51,2,0.5186701999518188
0.58,0.62,0.625,0.53,2,0.5186701999518188
0.65,0.665,0.655,0.515,2,0.5186701999518188
0.59,0.7,0.715,0.51,2,0.5186701999518188
0.51,0.48,0.59,0.51,2,0.5186701999518188
0.61,0.765,0.72,0.51,2,0.5186701999518188
0.575,0.655,0.74,0.5,2,0.5186701999518188
0.55,0.515,0.56,0.51,2,0.5186701999518188
0.575,0.675,0.675,0.53,2,0.5186701999518188
0.65,0.72,0.72,0.51,2,0.5186701999518188
0.545,0.62,0.61,0.51,2,0.5186701999518188
0.635,0.645,0.665,0.56,2,0.5186701999518188
0.6,0.56,0.645,0.545,2,0.5186701999518188
0.69,0.675,0.695,0.57,2,0.5186701999518188
