base,extra,test,majority,num_classes,majority_all
0.64,0.425,0.535,0.49,4,0.4574165423884364
0.61,0.685,0.665,0.47,4,0.4574165423884364
0.64,0.64,0.685,0.45,4,0.4574165423884364
0.61,0.705,0.615,0.465,4,0.4574165423884364
0.37,0.67,0.665,0.41,4,0.4574165423884364
0.52,0.61,0.61,0.345,4,0.4574165423884364
0.565,0.53,0.795,0.435,4,0.4574165423884364
0.635,0.755,0.695,0.51,4,0.4574165423884364
0.635,0.68,0.72,0.495,4,0.4574165423884364
0.635,0.66,0.59,0.455,4,0.4574165423884364
0.61,0.67,0.695,0.445,4,0.4574165423884364
0.515,0.595,0.65,0.42,4,0.4574165423884364
0.645,0.64,0.67,0.45,4,0.4574165423884364
0.6,0.65,0.725,0.41,4,0.4574165423884364
0.505,0.61,0.665,0.425,4,0.4574165423884364
0.5,0.525,0.695,0.415,4,0.4574165423884364
0.555,0.675,0.67,0.435,4,0.4574165423884364
0.655,0.665,0.725,0.415,4,0.4574165423884364
0.675,0.7,0.69,0.455,4,0.4574165423884364
0.66,0.705,0.645,0.395,4,0.4574165423884364
0.63,0.545,0.69,0.48,4,0.4574165423884364
0.62,0.67,0.7,0.39,4,0.4574165423884364
0.52,0.68,0.67,0.495,4,0.4574165423884364
0.64,0.555,0.6,0.45,4,0.4574165423884364
0.585,0.725,0.665,0.44,4,0.4574165423884364
0.71,0.685,0.715,0.44,4,0.4574165423884364
0.585,0.775,0.795,0.51,4,0.4574165423884364
0.645,0.525,0.67,0.415,4,0.4574165423884364
0.56,0.64,0.605,0.515,4,0.4574165423884364
0.565,0.72,0.715,0.485,4,0.4574165423884364
0.57,0.69,0.67,0.42,4,0.4574165423884364
0.66,0.705,0.7,0.435,4,0.4574165423884364
0.64,0.55,0.665,0.435,4,0.4574165423884364
0.6,0.6,0.6,0.445,4,0.4574165423884364
0.47,0.67,0.635,0.45,4,0.4574165423884364
0.44,0.75,0.77,0.465,4,0.4574165423884364
0.475,0.645,0.7,0.475,4,0.4574165423884364
0.615,0.615,0.47,0.48,4,0.4574165423884364
0.595,0.595,0.525,0.445,4,0.4574165423884364
0.685,0.64,0.645,0.435,4,0.4574165423884364
0.61,0.71,0.675,0.49,4,0.4574165423884364
0.63,0.71,0.7,0.49,4,0.4574165423884364
0.655,0.745,0.7,0.445,4,0.4574165423884364
0.505,0.705,0.675,0.47,4,0.4574165423884364
0.57,0.64,0.65,0.46,4,0.4574165423884364
0.665,0.675,0.56,0.485,4,0.4574165423884364
0.575,0.63,0.715,0.49,4,0.4574165423884364
0.685,0.615,0.6,0.485,4,0.4574165423884364
0.655,0.66,0.615,0.47,4,0.4574165423884364
0.64,0.61,0.695,0.425,4,0.4574165423884364
