base,extra,test,majority,num_classes,majority_all
0.225,0.175,0.165,0.24,5,0.2
0.17,0.28,0.245,0.225,5,0.2
0.18,0.285,0.29,0.23,5,0.2
0.135,0.275,0.245,0.245,5,0.2
0.19,0.25,0.24,0.225,5,0.2
0.155,0.205,0.2,0.235,5,0.2
0.225,0.295,0.24,0.23,5,0.2
0.23,0.235,0.22,0.21,5,0.2
0.25,0.28,0.29,0.225,5,0.2
0.19,0.27,0.225,0.23,5,0.2
0.175,0.26,0.23,0.225,5,0.2
0.22,0.28,0.34,0.24,5,0.2
0.275,0.235,0.235,0.27,5,0.2
0.225,0.275,0.235,0.23,5,0.2
0.23,0.195,0.245,0.24,5,0.2
0.21,0.22,0.22,0.215,5,0.2
0.19,0.19,0.215,0.255,5,0.2
0.195,0.265,0.23,0.265,5,0.2
0.205,0.275,0.22,0.22,5,0.2
0.155,0.18,0.2,0.25,5,0.2
0.21,0.25,0.23,0.225,5,0.2
0.17,0.19,0.19,0.23,5,0.2
0.19,0.26,0.265,0.23,5,0.2
0.205,0.205,0.195,0.235,5,0.2
0.245,0.275,0.255,0.225,5,0.2
0.22,0.21,0.175,0.23,5,0.2
0.19,0.27,0.25,0.23,5,0.2
0.185,0.24,0.2,0.225,5,0.2
0.175,0.23,0.255,0.235,5,0.2
0.19,0.3,0.275,0.235,5,0.2
0.19,0.22,0.23,0.215,5,0.2
0.18,0.215,0.2,0.22,5,0.2
0.195,0.23,0.26,0.23,5,0.2
0.205,0.26,0.25,0.22,5,0.2
0.225,0.285,0.275,0.265,5,0.2
0.175,0.235,0.165,0.225,5,0.2
0.215,0.185,0.19,0.22,5,0.2
0.24,0.24,0.255,0.235,5,0.2
0.185,0.26,0.26,0.22,5,0.2
0.2,0.215,0.215,0.22,5,0.2
0.185,0.285,0.28,0.275,5,0.2
0.185,0.255,0.285,0.235,5,0.2
0.21,0.245,0.215,0.225,5,0.2
0.19,0.225,0.185,0.23,5,0.2
0.19,0.19,0.215,0.22,5,0.2
0.18,0.23,0.215,0.235,5,0.2
0.19,0.245,0.26,0.215,5,0.2
0.2,0.26,0.245,0.245,5,0.2
0.195,0.25,0.285,0.23,5,0.2
0.19,0.225,0.21,0.215,5,0.2
