base,extra,test,majority,num_classes,majority_all
0.476,0.492,0.492,0.526,2,0.5186701999518188
0.494,0.474,0.46,0.518,2,0.5186701999518188
0.49,0.464,0.464,0.536,2,0.5186701999518188
0.496,0.464,0.476,0.516,2,0.5186701999518188
0.478,0.486,0.506,0.552,2,0.5186701999518188
0.488,0.492,0.466,0.5,2,0.5186701999518188
0.452,0.448,0.448,0.546,2,0.5186701999518188
0.488,0.422,0.47,0.522,2,0.5186701999518188
0.506,0.494,0.512,0.532,2,0.5186701999518188
0.51,0.506,0.494,0.5,2,0.5186701999518188
0.514,0.478,0.5,0.51,2,0.5186701999518188
0.536,0.494,0.516,0.508,2,0.5186701999518188
0.514,0.504,0.498,0.518,2,0.5186701999518188
0.53,0.52,0.532,0.552,2,0.5186701999518188
0.46,0.45,0.462,0.524,2,0.5186701999518188
0.516,0.484,0.464,0.512,2,0.5186701999518188
0.456,0.464,0.462,0.518,2,0.5186701999518188
0.478,0.468,0.472,0.52,2,0.5186701999518188
0.496,0.51,0.51,0.528,2,0.5186701999518188
0.514,0.5,0.502,0.502,2,0.5186701999518188
