base,extra,test,majority,num_classes,majority_all
0.08,0.14,0.14,0.24,9,0.20989559691330004
0.165,0.18,0.185,0.23,9,0.20989559691330004
0.12,0.225,0.235,0.25,9,0.20989559691330004
0.095,0.215,0.22,0.27,9,0.20989559691330004
0.1,0.125,0.13,0.235,9,0.20989559691330004
0.075,0.185,0.195,0.205,9,0.20989559691330004
0.1,0.17,0.19,0.23,9,0.20989559691330004
0.095,0.21,0.21,0.235,9,0.20989559691330004
0.085,0.225,0.21,0.235,9,0.20989559691330004
0.145,0.185,0.17,0.215,9,0.20989559691330004
0.115,0.1,0.11,0.195,9,0.20989559691330004
0.185,0.19,0.18,0.215,9,0.20989559691330004
0.095,0.185,0.18,0.225,9,0.20989559691330004
0.09,0.21,0.2,0.22,9,0.20989559691330004
0.09,0.165,0.165,0.25,9,0.20989559691330004
0.12,0.165,0.165,0.215,9,0.20989559691330004
0.05,0.225,0.23,0.255,9,0.20989559691330004
0.14,0.185,0.16,0.21,9,0.20989559691330004
0.135,0.19,0.175,0.24,9,0.20989559691330004
0.075,0.165,0.17,0.21,9,0.20989559691330004
0.18,0.165,0.18,0.24,9,0.20989559691330004
0.095,0.215,0.215,0.235,9,0.20989559691330004
0.13,0.2,0.185,0.245,9,0.20989559691330004
0.075,0.175,0.18,0.205,9,0.20989559691330004
0.085,0.17,0.155,0.195,9,0.20989559691330004
0.15,0.175,0.16,0.23,9,0.20989559691330004
0.12,0.155,0.165,0.205,9,0.20989559691330004
0.165,0.145,0.15,0.255,9,0.20989559691330004
0.095,0.215,0.21,0.225,9,0.20989559691330004
0.08,0.155,0.135,0.21,9,0.20989559691330004
0.095,0.17,0.175,0.24,9,0.20989559691330004
0.13,0.115,0.115,0.225,9,0.20989559691330004
0.17,0.2,0.19,0.21,9,0.20989559691330004
0.115,0.18,0.165,0.235,9,0.20989559691330004
0.06,0.165,0.17,0.22,9,0.20989559691330004
0.09,0.185,0.14,0.255,9,0.20989559691330004
0.125,0.19,0.195,0.225,9,0.20989559691330004
0.09,0.17,0.16,0.26,9,0.20989559691330004
0.155,0.15,0.13,0.22,9,0.20989559691330004
0.17,0.185,0.19,0.21,9,0.20989559691330004
0.13,0.255,0.235,0.29,9,0.20989559691330004
0.12,0.115,0.125,0.19,9,0.20989559691330004
0.13,0.155,0.165,0.265,9,0.20989559691330004
0.125,0.195,0.18,0.245,9,0.20989559691330004
0.12,0.205,0.21,0.265,9,0.20989559691330004
0.125,0.175,0.16,0.195,9,0.20989559691330004
0.14,0.18,0.18,0.21,9,0.20989559691330004
0.155,0.15,0.12,0.24,9,0.20989559691330004
0.06,0.145,0.145,0.235,9,0.20989559691330004
0.145,0.165,0.175,0.23,9,0.20989559691330004
