base,extra,test,majority,num_classes,majority_all
0.14,0.06,0.04,0.66,5,0.6053286584624998
0.18,0.14,0.22,0.6,5,0.6053286584624998
0.28,0.26,0.22,0.58,5,0.6053286584624998
0.18,0.22,0.22,0.56,5,0.6053286584624998
0.08,0.16,0.16,0.66,5,0.6053286584624998
0.12,0.22,0.22,0.6,5,0.6053286584624998
0.18,0.18,0.18,0.54,5,0.6053286584624998
0.12,0.24,0.22,0.62,5,0.6053286584624998
0.22,0.12,0.18,0.58,5,0.6053286584624998
0.04,0.1,0.16,0.62,5,0.6053286584624998
0.26,0.18,0.44,0.7,5,0.6053286584624998
0.26,0.24,0.32,0.52,5,0.6053286584624998
0.18,0.18,0.2,0.56,5,0.6053286584624998
0.2,0.26,0.32,0.52,5,0.6053286584624998
0.18,0.28,0.32,0.68,5,0.6053286584624998
0.12,0.08,0.18,0.74,5,0.6053286584624998
0.2,0.12,0.12,0.6,5,0.6053286584624998
0.16,0.28,0.1,0.58,5,0.6053286584624998
0.2,0.22,0.22,0.58,5,0.6053286584624998
0.24,0.26,0.22,0.58,5,0.6053286584624998
0.12,0.2,0.1,0.72,5,0.6053286584624998
0.18,0.26,0.12,0.6,5,0.6053286584624998
0.12,0.18,0.2,0.58,5,0.6053286584624998
0.16,0.28,0.16,0.72,5,0.6053286584624998
0.24,0.14,0.08,0.54,5,0.6053286584624998
0.12,0.1,0.14,0.56,5,0.6053286584624998
0.14,0.16,0.22,0.68,5,0.6053286584624998
0.14,0.18,0.18,0.74,5,0.6053286584624998
0.14,0.3,0.28,0.7,5,0.6053286584624998
0.24,0.12,0.16,0.52,5,0.6053286584624998
0.26,0.22,0.22,0.56,5,0.6053286584624998
0.16,0.24,0.3,0.64,5,0.6053286584624998
0.24,0.24,0.22,0.66,5,0.6053286584624998
0.1,0.22,0.2,0.56,5,0.6053286584624998
0.12,0.08,0.1,0.64,5,0.6053286584624998
0.14,0.24,0.24,0.64,5,0.6053286584624998
0.1,0.14,0.12,0.58,5,0.6053286584624998
0.06,0.4,0.16,0.74,5,0.6053286584624998
0.18,0.2,0.14,0.62,5,0.6053286584624998
0.22,0.18,0.16,0.58,5,0.6053286584624998
0.26,0.22,0.28,0.66,5,0.6053286584624998
0.2,0.24,0.16,0.64,5,0.6053286584624998
0.16,0.14,0.14,0.64,5,0.6053286584624998
0.12,0.24,0.26,0.62,5,0.6053286584624998
0.12,0.22,0.24,0.66,5,0.6053286584624998
0.08,0.16,0.16,0.68,5,0.6053286584624998
0.18,0.14,0.14,0.6,5,0.6053286584624998
0.16,0.08,0.1,0.68,5,0.6053286584624998
0.08,0.26,0.2,0.68,5,0.6053286584624998
0.2,0.26,0.2,0.58,5,0.6053286584624998
0.1,0.14,0.16,0.6,5,0.6053286584624998
0.08,0.08,0.26,0.62,5,0.6053286584624998
0.16,0.26,0.24,0.6,5,0.6053286584624998
0.2,0.24,0.26,0.56,5,0.6053286584624998
0.18,0.16,0.2,0.52,5,0.6053286584624998
0.26,0.16,0.16,0.58,5,0.6053286584624998
0.14,0.26,0.28,0.64,5,0.6053286584624998
0.16,0.2,0.22,0.64,5,0.6053286584624998
0.2,0.14,0.08,0.58,5,0.6053286584624998
0.2,0.2,0.2,0.66,5,0.6053286584624998
0.12,0.04,0.02,0.76,5,0.6053286584624998
0.28,0.36,0.22,0.62,5,0.6053286584624998
0.14,0.24,0.3,0.72,5,0.6053286584624998
0.28,0.24,0.28,0.6,5,0.6053286584624998
0.22,0.28,0.2,0.66,5,0.6053286584624998
0.22,0.18,0.2,0.54,5,0.6053286584624998
0.16,0.14,0.18,0.48,5,0.6053286584624998
0.12,0.18,0.16,0.72,5,0.6053286584624998
0.2,0.16,0.24,0.56,5,0.6053286584624998
0.1,0.08,0.14,0.66,5,0.6053286584624998
0.02,0.24,0.24,0.54,5,0.6053286584624998
0.24,0.2,0.18,0.58,5,0.6053286584624998
0.22,0.24,0.22,0.6,5,0.6053286584624998
0.16,0.18,0.22,0.62,5,0.6053286584624998
0.22,0.24,0.26,0.6,5,0.6053286584624998
0.06,0.16,0.18,0.5,5,0.6053286584624998
0.16,0.16,0.24,0.46,5,0.6053286584624998
0.1,0.26,0.26,0.54,5,0.6053286584624998
0.16,0.16,0.18,0.62,5,0.6053286584624998
0.16,0.14,0.1,0.58,5,0.6053286584624998
0.2,0.14,0.1,0.62,5,0.6053286584624998
0.2,0.2,0.18,0.6,5,0.6053286584624998
0.18,0.3,0.26,0.6,5,0.6053286584624998
0.16,0.22,0.22,0.56,5,0.6053286584624998
0.2,0.18,0.14,0.68,5,0.6053286584624998
0.16,0.1,0.12,0.54,5,0.6053286584624998
0.12,0.22,0.2,0.68,5,0.6053286584624998
0.24,0.28,0.26,0.64,5,0.6053286584624998
0.18,0.26,0.24,0.74,5,0.6053286584624998
0.34,0.18,0.16,0.58,5,0.6053286584624998
0.32,0.2,0.18,0.68,5,0.6053286584624998
0.1,0.32,0.24,0.54,5,0.6053286584624998
0.24,0.18,0.22,0.74,5,0.6053286584624998
0.1,0.16,0.16,0.66,5,0.6053286584624998
0.12,0.28,0.32,0.62,5,0.6053286584624998
0.22,0.14,0.14,0.56,5,0.6053286584624998
0.24,0.14,0.14,0.66,5,0.6053286584624998
0.2,0.22,0.16,0.66,5,0.6053286584624998
0.1,0.1,0.08,0.58,5,0.6053286584624998
0.2,0.14,0.16,0.44,5,0.6053286584624998
