base,extra,test,majority,num_classes,majority_all
0.19,0.4,0.38,0.5,4,0.4956233421750663
0.25,0.31,0.38,0.53,4,0.4956233421750663
0.24,0.38,0.42,0.5,4,0.4956233421750663
0.24,0.33,0.35,0.48,4,0.4956233421750663
0.23,0.29,0.34,0.44,4,0.4956233421750663
0.13,0.44,0.5,0.58,4,0.4956233421750663
0.17,0.42,0.39,0.54,4,0.4956233421750663
0.25,0.36,0.35,0.47,4,0.4956233421750663
0.2,0.34,0.27,0.51,4,0.4956233421750663
0.28,0.39,0.39,0.44,4,0.4956233421750663
0.19,0.36,0.39,0.53,4,0.4956233421750663
0.18,0.3,0.28,0.54,4,0.4956233421750663
0.23,0.38,0.4,0.48,4,0.4956233421750663
0.16,0.33,0.35,0.58,4,0.4956233421750663
0.08,0.47,0.39,0.6,4,0.4956233421750663
0.22,0.34,0.33,0.48,4,0.4956233421750663
0.13,0.36,0.39,0.53,4,0.4956233421750663
0.18,0.37,0.38,0.43,4,0.4956233421750663
0.16,0.38,0.37,0.58,4,0.4956233421750663
0.16,0.47,0.49,0.47,4,0.4956233421750663
0.2,0.26,0.27,0.57,4,0.4956233421750663
0.19,0.18,0.31,0.5,4,0.4956233421750663
0.23,0.38,0.41,0.41,4,0.4956233421750663
0.14,0.41,0.45,0.48,4,0.4956233421750663
0.27,0.32,0.32,0.39,4,0.4956233421750663
0.18,0.33,0.31,0.43,4,0.4956233421750663
0.12,0.38,0.43,0.6,4,0.4956233421750663
0.2,0.39,0.3,0.54,4,0.4956233421750663
0.21,0.31,0.31,0.45,4,0.4956233421750663
0.2,0.41,0.42,0.49,4,0.4956233421750663
0.18,0.34,0.33,0.47,4,0.4956233421750663
0.25,0.31,0.29,0.47,4,0.4956233421750663
0.2,0.25,0.33,0.56,4,0.4956233421750663
0.24,0.36,0.31,0.53,4,0.4956233421750663
0.17,0.27,0.23,0.54,4,0.4956233421750663
0.16,0.44,0.46,0.54,4,0.4956233421750663
0.22,0.36,0.32,0.5,4,0.4956233421750663
0.24,0.27,0.28,0.42,4,0.4956233421750663
0.16,0.33,0.3,0.54,4,0.4956233421750663
0.2,0.33,0.35,0.47,4,0.4956233421750663
0.18,0.3,0.33,0.46,4,0.4956233421750663
0.17,0.4,0.48,0.52,4,0.4956233421750663
0.2,0.4,0.37,0.59,4,0.4956233421750663
0.18,0.34,0.3,0.45,4,0.4956233421750663
0.23,0.28,0.24,0.46,4,0.4956233421750663
0.21,0.27,0.29,0.49,4,0.4956233421750663
0.17,0.42,0.47,0.57,4,0.4956233421750663
0.18,0.41,0.4,0.41,4,0.4956233421750663
0.17,0.36,0.38,0.51,4,0.4956233421750663
0.18,0.37,0.41,0.57,4,0.4956233421750663
0.23,0.31,0.36,0.4,4,0.4956233421750663
0.21,0.36,0.39,0.42,4,0.4956233421750663
0.17,0.42,0.39,0.47,4,0.4956233421750663
0.22,0.36,0.42,0.42,4,0.4956233421750663
0.23,0.3,0.39,0.5,4,0.4956233421750663
0.18,0.51,0.42,0.52,4,0.4956233421750663
0.16,0.38,0.36,0.53,4,0.4956233421750663
0.19,0.38,0.4,0.42,4,0.4956233421750663
0.23,0.34,0.3,0.46,4,0.4956233421750663
0.24,0.33,0.37,0.51,4,0.4956233421750663
0.2,0.43,0.45,0.47,4,0.4956233421750663
0.22,0.35,0.38,0.45,4,0.4956233421750663
0.22,0.35,0.34,0.49,4,0.4956233421750663
0.18,0.29,0.33,0.47,4,0.4956233421750663
0.24,0.37,0.42,0.53,4,0.4956233421750663
0.25,0.31,0.27,0.5,4,0.4956233421750663
0.25,0.3,0.36,0.45,4,0.4956233421750663
0.13,0.38,0.35,0.56,4,0.4956233421750663
0.21,0.33,0.37,0.46,4,0.4956233421750663
0.3,0.25,0.31,0.47,4,0.4956233421750663
0.22,0.43,0.42,0.52,4,0.4956233421750663
0.17,0.5,0.45,0.51,4,0.4956233421750663
0.24,0.47,0.49,0.5,4,0.4956233421750663
0.21,0.44,0.42,0.44,4,0.4956233421750663
0.2,0.37,0.34,0.54,4,0.4956233421750663
0.18,0.36,0.39,0.54,4,0.4956233421750663
0.21,0.32,0.42,0.42,4,0.4956233421750663
0.11,0.38,0.37,0.46,4,0.4956233421750663
0.23,0.45,0.49,0.56,4,0.4956233421750663
0.21,0.27,0.25,0.44,4,0.4956233421750663
0.17,0.27,0.27,0.5,4,0.4956233421750663
0.13,0.28,0.32,0.53,4,0.4956233421750663
0.16,0.32,0.27,0.5,4,0.4956233421750663
0.18,0.34,0.43,0.46,4,0.4956233421750663
0.21,0.41,0.44,0.46,4,0.4956233421750663
0.18,0.33,0.31,0.58,4,0.4956233421750663
0.21,0.32,0.35,0.44,4,0.4956233421750663
0.17,0.47,0.43,0.43,4,0.4956233421750663
0.25,0.34,0.36,0.43,4,0.4956233421750663
0.22,0.33,0.33,0.43,4,0.4956233421750663
0.24,0.37,0.39,0.44,4,0.4956233421750663
0.2,0.3,0.34,0.59,4,0.4956233421750663
0.15,0.28,0.23,0.64,4,0.4956233421750663
0.21,0.28,0.29,0.52,4,0.4956233421750663
0.16,0.48,0.38,0.54,4,0.4956233421750663
0.25,0.34,0.3,0.42,4,0.4956233421750663
0.12,0.44,0.46,0.55,4,0.4956233421750663
0.23,0.17,0.27,0.6,4,0.4956233421750663
0.21,0.31,0.26,0.53,4,0.4956233421750663
0.22,0.3,0.3,0.46,4,0.4956233421750663
