base,extra,test,majority,num_classes,majority_all
0.105,0.1,0.115,0.14,10,0.1
0.115,0.125,0.15,0.155,10,0.1
0.11,0.08,0.09,0.15,10,0.1
0.085,0.09,0.09,0.135,10,0.1
0.1,0.08,0.085,0.13,10,0.1
0.105,0.095,0.105,0.12,10,0.1
0.1,0.1,0.075,0.115,10,0.1
0.095,0.065,0.095,0.165,10,0.1
0.135,0.11,0.1,0.14,10,0.1
0.105,0.115,0.125,0.14,10,0.1
0.105,0.105,0.11,0.13,10,0.1
0.1,0.12,0.085,0.14,10,0.1
0.125,0.12,0.105,0.155,10,0.1
0.095,0.065,0.085,0.125,10,0.1
0.1,0.1,0.11,0.12,10,0.1
0.11,0.125,0.13,0.135,10,0.1
0.1,0.105,0.095,0.135,10,0.1
0.105,0.1,0.1,0.12,10,0.1
0.105,0.12,0.11,0.135,10,0.1
0.1,0.095,0.095,0.145,10,0.1
0.095,0.115,0.11,0.115,10,0.1
0.115,0.125,0.11,0.125,10,0.1
0.07,0.115,0.12,0.14,10,0.1
0.145,0.075,0.09,0.125,10,0.1
0.125,0.135,0.14,0.13,10,0.1
0.13,0.105,0.1,0.135,10,0.1
0.115,0.08,0.12,0.12,10,0.1
0.1,0.1,0.14,0.165,10,0.1
0.105,0.13,0.115,0.145,10,0.1
0.1,0.085,0.095,0.14,10,0.1
0.105,0.11,0.12,0.125,10,0.1
0.1,0.15,0.11,0.145,10,0.1
0.12,0.1,0.125,0.155,10,0.1
0.105,0.09,0.08,0.14,10,0.1
0.135,0.115,0.14,0.135,10,0.1
0.09,0.105,0.135,0.14,10,0.1
0.075,0.09,0.06,0.15,10,0.1
0.08,0.075,0.1,0.13,10,0.1
0.075,0.11,0.09,0.13,10,0.1
0.1,0.125,0.105,0.12,10,0.1
0.105,0.105,0.13,0.14,10,0.1
0.125,0.125,0.13,0.135,10,0.1
0.075,0.13,0.11,0.12,10,0.1
0.155,0.125,0.115,0.14,10,0.1
0.135,0.075,0.075,0.135,10,0.1
0.115,0.12,0.09,0.145,10,0.1
0.115,0.1,0.115,0.115,10,0.1
0.1,0.115,0.125,0.15,10,0.1
0.085,0.08,0.055,0.14,10,0.1
0.11,0.135,0.13,0.135,10,0.1
