base,extra,test,majority,num_classes,majority_all
0.214,0.36,0.234,0.3,6,0.335125
0.214,0.24,0.264,0.308,6,0.335125
0.216,0.154,0.242,0.336,6,0.335125
0.184,0.142,0.17,0.324,6,0.335125
0.238,0.146,0.19,0.336,6,0.335125
0.262,0.206,0.324,0.352,6,0.335125
0.234,0.24,0.204,0.356,6,0.335125
0.204,0.172,0.092,0.332,6,0.335125
0.208,0.282,0.37,0.352,6,0.335125
0.166,0.156,0.216,0.344,6,0.335125
0.322,0.164,0.204,0.352,6,0.335125
0.208,0.122,0.208,0.338,6,0.335125
0.248,0.25,0.254,0.32,6,0.335125
0.214,0.152,0.264,0.354,6,0.335125
0.266,0.162,0.242,0.336,6,0.335125
0.226,0.074,0.318,0.382,6,0.335125
0.24,0.37,0.188,0.356,6,0.335125
0.348,0.302,0.252,0.364,6,0.335125
0.224,0.186,0.136,0.314,6,0.335125
0.226,0.152,0.322,0.368,6,0.335125
