base,extra,test,majority,num_classes,majority_all
0.58,0.62,0.58,0.52,2,0.5
0.68,0.56,0.6,0.52,2,0.5
0.62,0.64,0.64,0.51,2,0.5
0.58,0.6,0.63,0.55,2,0.5
0.63,0.67,0.64,0.55,2,0.5
0.62,0.58,0.62,0.56,2,0.5
0.65,0.59,0.65,0.52,2,0.5
0.58,0.57,0.55,0.51,2,0.5
0.71,0.65,0.65,0.58,2,0.5
0.6,0.65,0.63,0.56,2,0.5
0.59,0.65,0.6,0.52,2,0.5
0.66,0.75,0.68,0.54,2,0.5
0.53,0.64,0.59,0.52,2,0.5
0.68,0.7,0.64,0.61,2,0.5
0.64,0.65,0.62,0.52,2,0.5
0.62,0.57,0.65,0.52,2,0.5
0.74,0.74,0.74,0.56,2,0.5
0.61,0.68,0.71,0.51,2,0.5
0.65,0.68,0.7,0.51,2,0.5
0.59,0.63,0.65,0.52,2,0.5
0.57,0.65,0.62,0.51,2,0.5
0.67,0.6,0.64,0.54,2,0.5
0.61,0.68,0.64,0.61,2,0.5
0.62,0.61,0.6,0.55,2,0.5
0.62,0.61,0.61,0.58,2,0.5
0.58,0.7,0.76,0.55,2,0.5
0.66,0.67,0.68,0.53,2,0.5
0.53,0.49,0.54,0.58,2,0.5
0.47,0.55,0.68,0.52,2,0.5
0.64,0.73,0.69,0.56,2,0.5
0.57,0.62,0.67,0.53,2,0.5
0.59,0.62,0.6,0.57,2,0.5
0.64,0.64,0.68,0.55,2,0.5
0.67,0.54,0.55,0.51,2,0.5
0.62,0.63,0.65,0.54,2,0.5
0.51,0.7,0.68,0.53,2,0.5
0.62,0.6,0.58,0.52,2,0.5
0.66,0.61,0.61,0.53,2,0.5
0.66,0.61,0.61,0.53,2,0.5
0.7,0.6,0.59,0.53,2,0.5
0.61,0.68,0.69,0.51,2,0.5
0.57,0.73,0.74,0.5,2,0.5
0.74,0.74,0.72,0.51,2,0.5
0.53,0.56,0.57,0.56,2,0.5
0.58,0.67,0.64,0.54,2,0.5
0.66,0.6,0.6,0.54,2,0.5
0.65,0.6,0.58,0.53,2,0.5
0.67,0.74,0.75,0.54,2,0.5
0.59,0.56,0.56,0.52,2,0.5
0.67,0.61,0.63,0.5,2,0.5
0.68,0.54,0.55,0.51,2,0.5
0.69,0.63,0.63,0.51,2,0.5
0.49,0.51,0.5,0.53,2,0.5
0.66,0.65,0.61,0.53,2,0.5
0.62,0.66,0.75,0.52,2,0.5
0.62,0.64,0.69,0.53,2,0.5
0.65,0.71,0.6,0.55,2,0.5
0.63,0.65,0.63,0.57,2,0.5
0.59,0.59,0.58,0.54,2,0.5
0.57,0.58,0.6,0.54,2,0.5
0.5,0.57,0.54,0.56,2,0.5
0.55,0.52,0.64,0.53,2,0.5
0.62,0.66,0.74,0.52,2,0.5
0.54,0.67,0.64,0.56,2,0.5
0.67,0.58,0.6,0.63,2,0.5
0.52,0.65,0.58,0.56,2,0.5
0.67,0.74,0.76,0.52,2,0.5
0.64,0.61,0.62,0.56,2,0.5
0.68,0.71,0.79,0.55,2,0.5
0.74,0.64,0.71,0.53,2,0.5
0.61,0.64,0.64,0.51,2,0.5
0.63,0.63,0.64,0.52,2,0.5
0.64,0.69,0.68,0.56,2,0.5
0.69,0.62,0.59,0.57,2,0.5
0.63,0.59,0.65,0.5,2,0.5
0.56,0.53,0.53,0.51,2,0.5
0.59,0.71,0.66,0.54,2,0.5
0.67,0.62,0.7,0.53,2,0.5
0.67,0.55,0.65,0.53,2,0.5
0.59,0.64,0.66,0.5,2,0.5
0.7,0.65,0.55,0.53,2,0.5
0.51,0.64,0.63,0.5,2,0.5
0.62,0.62,0.63,0.51,2,0.5
0.61,0.6,0.64,0.51,2,0.5
0.62,0.63,0.67,0.53,2,0.5
0.62,0.65,0.65,0.6,2,0.5
0.63,0.62,0.66,0.55,2,0.5
0.59,0.68,0.62,0.54,2,0.5
0.57,0.6,0.54,0.54,2,0.5
0.65,0.6,0.62,0.53,2,0.5
0.61,0.63,0.65,0.56,2,0.5
0.63,0.56,0.56,0.52,2,0.5
0.66,0.64,0.63,0.61,2,0.5
0.61,0.67,0.62,0.52,2,0.5
0.63,0.63,0.56,0.53,2,0.5
0.49,0.63,0.69,0.59,2,0.5
0.68,0.71,0.64,0.52,2,0.5
0.65,0.6,0.6,0.53,2,0.5
0.62,0.59,0.56,0.5,2,0.5
0.65,0.58,0.68,0.51,2,0.5
