base,extra,test,majority,num_classes,majority_all
0.32,0.535,0.54,0.455,4,0.4574165423884364
0.305,0.565,0.505,0.42,4,0.4574165423884364
0.38,0.53,0.525,0.405,4,0.4574165423884364
0.355,0.47,0.39,0.475,4,0.4574165423884364
0.315,0.435,0.45,0.45,4,0.4574165423884364
0.32,0.545,0.525,0.48,4,0.4574165423884364
0.375,0.36,0.37,0.4,4,0.4574165423884364
0.335,0.44,0.395,0.445,4,0.4574165423884364
0.3,0.455,0.535,0.505,4,0.4574165423884364
0.285,0.43,0.45,0.475,4,0.4574165423884364
0.335,0.48,0.465,0.485,4,0.4574165423884364
0.45,0.555,0.435,0.465,4,0.4574165423884364
0.255,0.4,0.575,0.455,4,0.4574165423884364
0.315,0.335,0.365,0.45,4,0.4574165423884364
0.33,0.36,0.36,0.465,4,0.4574165423884364
0.31,0.66,0.65,0.455,4,0.4574165423884364
0.405,0.39,0.46,0.495,4,0.4574165423884364
0.315,0.425,0.475,0.455,4,0.4574165423884364
0.36,0.515,0.57,0.435,4,0.4574165423884364
0.23,0.49,0.405,0.52,4,0.4574165423884364
0.395,0.505,0.545,0.425,4,0.4574165423884364
0.325,0.49,0.515,0.47,4,0.4574165423884364
0.31,0.45,0.5,0.475,4,0.4574165423884364
0.37,0.415,0.42,0.475,4,0.4574165423884364
0.27,0.55,0.465,0.505,4,0.4574165423884364
0.425,0.585,0.535,0.405,4,0.4574165423884364
0.325,0.375,0.515,0.48,4,0.4574165423884364
0.315,0.5,0.54,0.52,4,0.4574165423884364
0.385,0.595,0.52,0.425,4,0.4574165423884364
0.325,0.515,0.5,0.515,4,0.4574165423884364
0.35,0.46,0.49,0.455,4,0.4574165423884364
0.345,0.585,0.54,0.475,4,0.4574165423884364
0.365,0.555,0.52,0.46,4,0.4574165423884364
0.305,0.615,0.565,0.46,4,0.4574165423884364
0.35,0.445,0.465,0.485,4,0.4574165423884364
0.38,0.41,0.495,0.475,4,0.4574165423884364
0.235,0.43,0.46,0.44,4,0.4574165423884364
0.39,0.4,0.51,0.38,4,0.4574165423884364
0.345,0.395,0.385,0.425,4,0.4574165423884364
0.465,0.43,0.535,0.405,4,0.4574165423884364
0.29,0.465,0.455,0.46,4,0.4574165423884364
0.245,0.65,0.585,0.46,4,0.4574165423884364
0.425,0.54,0.485,0.49,4,0.4574165423884364
0.265,0.575,0.555,0.465,4,0.4574165423884364
0.215,0.445,0.465,0.37,4,0.4574165423884364
0.29,0.36,0.38,0.48,4,0.4574165423884364
0.33,0.52,0.435,0.44,4,0.4574165423884364
0.495,0.545,0.57,0.395,4,0.4574165423884364
0.345,0.38,0.38,0.49,4,0.4574165423884364
0.27,0.47,0.445,0.495,4,0.4574165423884364
