mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
0.04923,0.01951,0.01999,0.08085,0.00151,0.00107
-0.05746,0.01968,-0.08712,-0.02647,0.00142,0.00101
-0.0019,0.01836,-0.03095,0.02764,0.00185,0.00132
0.01929,0.02007,-0.01365,0.05183,0.00159,0.00113
0.02431,0.02038,-0.00835,0.05633,0.00143,0.00101
-0.0205,0.02181,-0.05271,0.01623,0.0019,0.00135
0.0432,0.01973,0.01282,0.07707,0.00092,0.00065
-0.02666,0.02021,-0.06175,0.00164,0.00148,0.00105
-0.03451,0.0192,-0.06823,-0.00716,0.0012,0.00085
0.01234,0.01963,-0.02078,0.03978,0.00082,0.00064
-0.04566,0.02018,-0.07602,-0.01305,0.00119,0.00084
0.0108,0.01993,-0.021,0.04163,0.00124,0.00087
-0.08168,0.01916,-0.11549,-0.05329,0.00171,0.00121
-0.04181,0.02086,-0.07626,-0.01068,0.00143,0.00106
0.01938,0.02129,-0.01174,0.0543,0.00132,0.00094
-0.07338,0.02164,-0.1064,-0.03881,0.00156,0.00112
-0.00704,0.01972,-0.04072,0.02222,0.00122,0.00086
0.04092,0.02081,0.00716,0.07242,0.00168,0.00119
0.00087,0.02157,-0.03686,0.03064,0.00136,0.00096
0.05988,0.01957,0.02946,0.09129,0.00141,0.001
-0.01022,0.01983,-0.04228,0.02076,0.00136,0.00097
-0.00842,0.02315,-0.04273,0.0293,0.00179,0.00127
-0.02071,0.02084,-0.05047,0.01336,0.00146,0.00104
-0.0355,0.02077,-0.07007,-0.00444,0.0012,0.00085
0.02113,0.01851,-0.01053,0.04714,0.00133,0.00096
0.08945,0.02236,0.05278,0.12377,0.00159,0.00119
-0.02484,0.02026,-0.05552,0.00784,0.00131,0.00092
0.05863,0.02061,0.02516,0.09039,0.00161,0.00121
0.01287,0.0181,-0.01616,0.04101,0.00137,0.00097
-0.10544,0.02152,-0.13935,-0.07117,0.00122,0.00086
0.03594,0.0208,0.00521,0.06913,0.00232,0.00165
0.03893,0.0196,0.01282,0.07624,0.00128,0.00091
-0.02921,0.021,-0.06102,0.0052,0.00154,0.00109
-0.04043,0.02095,-0.07235,-0.00705,0.0011,0.00078
-0.07777,0.02018,-0.11418,-0.04873,0.00173,0.00125
-0.02929,0.02124,-0.06317,0.00283,0.00151,0.00107
-0.10361,0.02005,-0.13491,-0.07199,0.00127,0.00091
-0.00548,0.02169,-0.04028,0.02717,0.00146,0.00103
0.01994,0.02219,-0.01363,0.05512,0.00178,0.00126
0.04063,0.01882,0.0071,0.06822,0.00124,0.00092
0.07465,0.01879,0.04353,0.1024,0.0019,0.00134
0.01683,0.02037,-0.01847,0.04714,0.0015,0.00106
-0.00374,0.02014,-0.03784,0.02472,0.00157,0.00111
0.00855,0.02046,-0.02345,0.04114,0.00122,0.00086
-0.09565,0.01963,-0.12653,-0.0618,0.00178,0.00126
0.01968,0.02006,-0.01004,0.05283,0.0014,0.00099
-0.05791,0.02023,-0.0881,-0.02469,0.00146,0.00103
-0.07485,0.02085,-0.10751,-0.04135,0.00113,0.0008
-0.04915,0.02048,-0.07757,-0.01458,0.00112,0.00083
0.07752,0.02249,0.04459,0.11376,0.00204,0.00145
-0.05705,0.02144,-0.09017,-0.0227,0.00117,0.00083
-0.04586,0.01976,-0.0749,-0.01261,0.00146,0.00103
-0.02104,0.02083,-0.05413,0.01336,0.00242,0.00172
-0.02999,0.02084,-0.06441,0.00182,0.00123,0.00091
-0.03755,0.01973,-0.06706,-0.0051,0.00139,0.00099
0.01736,0.01962,-0.0172,0.04501,0.0015,0.00106
-0.02629,0.02093,-0.05607,0.00679,0.002,0.00142
-0.06789,0.02117,-0.10071,-0.03408,0.00196,0.00139
-0.02628,0.02052,-0.05655,0.00996,0.00109,0.00086
0.04222,0.0204,0.00927,0.07273,0.00243,0.00173
-0.07071,0.02067,-0.09985,-0.03329,0.00131,0.00093
-0.06654,0.02038,-0.10218,-0.03804,0.00132,0.00094
-0.05248,0.02069,-0.08738,-0.02195,0.0014,0.001
-0.05754,0.01975,-0.08765,-0.02411,0.00114,0.00087
-0.02687,0.02102,-0.05998,0.00456,0.0017,0.0012
0.01861,0.02062,-0.01652,0.0491,0.00152,0.00108
-0.02511,0.02064,-0.05813,0.00683,0.00148,0.00105
0.06961,0.02143,0.03289,0.10246,0.00118,0.00091
0.09142,0.02104,0.05766,0.12496,0.0015,0.00108
-0.00744,0.02109,-0.03735,0.02878,0.00197,0.0014
0.04935,0.01947,0.01806,0.08115,0.00106,0.0008
-0.03268,0.01957,-0.06349,-0.00198,0.00187,0.00132
-0.00033,0.02097,-0.03358,0.03334,0.00137,0.00099
0.05301,0.02121,0.01951,0.08541,0.0021,0.00149
0.00232,0.01939,-0.02662,0.03587,0.00193,0.00137
-0.00399,0.02083,-0.03704,0.031,0.0028,0.00199
0.05041,0.01834,0.0237,0.08089,0.00186,0.00133
-0.0504,0.02063,-0.08012,-0.01748,0.0016,0.00114
0.02717,0.02003,-0.00424,0.05784,0.00135,0.00095
-0.06734,0.02151,-0.10165,-0.03452,0.00107,0.00076
0.03883,0.01893,0.00713,0.06772,0.00127,0.0009
0.1467,0.0194,0.11559,0.17849,0.0018,0.00128
-0.08261,0.02095,-0.11763,-0.05043,0.00162,0.00118
-0.05623,0.02013,-0.08574,-0.02241,0.00189,0.00134
-0.065,0.01903,-0.09554,-0.03407,0.00138,0.00099
0.00274,0.02078,-0.0317,0.03457,0.00185,0.00131
-0.03641,0.02017,-0.06818,-0.00218,0.00108,0.00077
-0.03537,0.02027,-0.06761,-0.00407,0.00146,0.00103
-0.00156,0.02052,-0.03101,0.03372,0.00183,0.00129
0.10058,0.01907,0.06991,0.13053,0.00138,0.00098
-0.03706,0.02046,-0.07023,-0.00678,0.00178,0.00126
0.02527,0.02092,-0.00727,0.05956,0.00155,0.00111
0.08423,0.02077,0.05576,0.12249,0.00215,0.00153
-0.02178,0.02084,-0.05441,0.01232,0.00129,0.00091
0.05354,0.01992,0.02094,0.08406,0.00198,0.0014
0.08658,0.02017,0.05487,0.11828,0.00138,0.00099
0.01905,0.02087,-0.01245,0.05315,0.00161,0.00114
-0.05979,0.01979,-0.09325,-0.03004,0.00086,0.00061
-0.0549,0.0216,-0.0886,-0.01833,0.00174,0.00123
0.07587,0.02107,0.04649,0.11452,0.00142,0.00101
0.02788,0.02092,-0.00304,0.06407,0.00129,0.00092
-0.00561,0.01944,-0.03824,0.02281,0.0014,0.00099
0.04492,0.0195,0.01488,0.07648,0.00109,0.00077
0.03573,0.02059,0.00567,0.06933,0.0018,0.00127
-0.02041,0.01967,-0.05298,0.00916,0.00088,0.00067
-0.07354,0.02172,-0.10839,-0.03988,0.00151,0.00107
0.00333,0.02143,-0.02966,0.03913,0.00136,0.00111
-0.05677,0.01972,-0.08902,-0.02549,0.00114,0.00081
-0.03735,0.02127,-0.07318,-0.00635,0.00189,0.00134
-0.0368,0.02074,-0.06691,-0.00192,0.00092,0.00065
0.02396,0.02012,-0.00651,0.05642,0.00162,0.00115
0.00737,0.02105,-0.02702,0.03922,0.00157,0.00145
0.05269,0.02075,0.02084,0.08669,0.00163,0.00116
-0.01946,0.0213,-0.05327,0.01429,0.00162,0.00115
-0.06572,0.02008,-0.09984,-0.03597,0.00123,0.00092
-0.01194,0.02329,-0.04852,0.02398,0.0017,0.00124
-0.00145,0.02057,-0.03433,0.02997,0.00183,0.0013
-0.05177,0.02172,-0.09064,-0.0209,0.002,0.00142
0.01868,0.02055,-0.01674,0.0496,0.00134,0.00098
0.02313,0.0206,-0.00777,0.05668,0.00186,0.00132
0.04098,0.02046,0.0101,0.07559,0.00122,0.00088
0.03124,0.0204,-0.00168,0.06333,0.00102,0.00072
0.04969,0.01918,0.01687,0.07759,0.0012,0.00085
0.0553,0.01947,0.02625,0.08726,0.00137,0.00097
-0.14306,0.01952,-0.17085,-0.10934,0.00144,0.00102
0.03656,0.02022,0.00626,0.06957,0.00175,0.00125
0.00611,0.02268,-0.02859,0.04204,0.00119,0.00099
0.03819,0.02388,0.00087,0.07627,0.0021,0.00149
-0.01807,0.0204,-0.04987,0.01367,0.00098,0.00069
0.09177,0.01965,0.06014,0.12325,0.00144,0.00103
-0.03937,0.01976,-0.06993,-0.00781,0.00168,0.00126
-0.0026,0.02023,-0.03478,0.02839,0.0013,0.00092
0.01645,0.02011,-0.01445,0.04886,0.00115,0.00081
0.08273,0.02106,0.04903,0.11636,0.00146,0.00103
0.00897,0.02046,-0.0237,0.04007,0.00132,0.00093
0.01814,0.02246,-0.01737,0.0531,0.00115,0.00081
-0.0236,0.01987,-0.05752,0.00703,0.00113,0.0008
-0.07591,0.02171,-0.1113,-0.04258,0.00116,0.00084
-0.07174,0.01973,-0.10062,-0.0387,0.00172,0.00122
0.02673,0.02057,-0.00681,0.05814,0.0017,0.00138
-0.08295,0.0206,-0.115,-0.04929,0.00161,0.00115
-0.00283,0.02151,-0.03711,0.03113,0.00165,0.00117
0.1127,0.02025,0.07678,0.1413,0.00153,0.0011
-0.12865,0.02146,-0.16057,-0.09285,0.00215,0.00153
0.03599,0.02117,0.00676,0.07316,0.00177,0.00128
0.04059,0.02114,0.00519,0.07241,0.00141,0.001
-0.01179,0.02015,-0.04684,0.01682,0.00116,0.00085
-0.02381,0.02033,-0.05677,0.007,0.00156,0.0011
-0.01347,0.01995,-0.04383,0.01912,0.00119,0.00084
-0.0051,0.02058,-0.03995,0.02516,0.00144,0.00102
0.00945,0.02083,-0.02303,0.04239,0.00105,0.00079
-0.03892,0.02002,-0.0713,-0.00792,0.0014,0.00099
0.05576,0.02104,0.019,0.08702,0.00157,0.00111
-0.05726,0.01895,-0.0864,-0.02676,0.0014,0.00099
0.00788,0.02245,-0.02551,0.04517,0.00198,0.0014
-0.03106,0.02046,-0.06236,0.00129,0.00148,0.00105
0.02396,0.02176,-0.00971,0.05866,0.00189,0.00134
0.03345,0.01967,0.00381,0.06421,0.00113,0.00083
-0.05891,0.02074,-0.08758,-0.02233,0.00131,0.00099
-0.10496,0.02047,-0.13681,-0.07206,0.00104,0.00074
0.00736,0.02031,-0.02555,0.04115,0.0016,0.00113
-0.02843,0.01996,-0.0609,0.0026,0.00138,0.00099
0.05824,0.02099,0.02624,0.09349,0.00102,0.00072
-0.01847,0.0214,-0.04945,0.01749,0.00146,0.00103
0.03344,0.02059,-0.00352,0.06258,0.00094,0.00072
0.01185,0.02176,-0.02256,0.04616,0.00149,0.00106
-0.00571,0.02079,-0.0364,0.02706,0.0011,0.0008
0.03087,0.02149,-0.00045,0.06617,0.0014,0.00099
0.03206,0.01961,0.00047,0.06298,0.00092,0.00073
0.00763,0.02328,-0.02957,0.04156,0.0022,0.00156
-0.06344,0.02255,-0.09804,-0.02613,0.00211,0.0015
-0.01064,0.02016,-0.04359,0.02037,0.00137,0.00097
0.05328,0.01946,0.02189,0.08263,0.0012,0.00089
0.10435,0.02109,0.07133,0.13814,0.00148,0.00105
-0.0442,0.02181,-0.07535,-0.00582,0.00173,0.00123
0.03975,0.02202,0.00858,0.07817,0.0014,0.00099
-0.05888,0.02025,-0.09262,-0.03014,0.00213,0.00151
-0.06135,0.02045,-0.09834,-0.03329,0.00142,0.00101
-0.07942,0.01961,-0.11256,-0.04995,0.00164,0.00116
-0.06235,0.01919,-0.09143,-0.02973,0.00152,0.00107
0.00973,0.0206,-0.02416,0.03982,0.00148,0.00104
0.01373,0.021,-0.01998,0.04693,0.00183,0.0013
-0.04779,0.0213,-0.08104,-0.01442,0.0017,0.00126
-0.01122,0.02097,-0.04617,0.0193,0.00194,0.00138
0.07322,0.02021,0.04025,0.10423,0.0015,0.00106
0.0095,0.02217,-0.02574,0.04302,0.0013,0.00092
0.05305,0.02137,0.02242,0.09094,0.00234,0.00246
-0.1104,0.02157,-0.14534,-0.07484,0.00114,0.00081
0.00418,0.02026,-0.02531,0.03794,0.0015,0.00106
0.05824,0.02104,0.02434,0.09161,0.00137,0.00101
-0.02012,0.01994,-0.04884,0.01703,0.00146,0.00104
-0.0493,0.02042,-0.08,-0.01503,0.00178,0.00126
-0.04665,0.01991,-0.07792,-0.015,0.0015,0.00107
-0.00754,0.02005,-0.04043,0.0228,0.00187,0.00132
-0.07156,0.02004,-0.10199,-0.03715,0.00093,0.00067
0.01087,0.01972,-0.02161,0.03946,0.0011,0.00078
-0.00753,0.02147,-0.03892,0.02839,0.00182,0.00136
0.08115,0.021,0.04701,0.11315,0.00121,0.00086
-0.03781,0.01889,-0.06739,-0.00858,0.00107,0.00076
-0.01828,0.02096,-0.05162,0.01184,0.00158,0.00127
0.10005,0.01968,0.06923,0.13221,0.00211,0.00163
-0.06437,0.02157,-0.09726,-0.02889,0.00197,0.0014
0.03599,0.02009,0.00533,0.06968,0.00183,0.0013
0.03187,0.02094,0.00118,0.06622,0.00138,0.00098
0.03854,0.01971,0.00723,0.06917,0.00179,0.00127
-0.04545,0.02089,-0.07971,-0.01413,0.0013,0.00092
0.04203,0.01953,0.00948,0.07299,0.00102,0.00073
-0.02068,0.01943,-0.05389,0.00873,0.00143,0.00105
-0.07763,0.02114,-0.10976,-0.04342,0.0018,0.00134
0.02548,0.01987,-0.00509,0.05749,0.00112,0.00081
0.00346,0.02316,-0.03189,0.03866,0.00184,0.0013
0.06081,0.02073,0.03004,0.09686,0.00113,0.00085
-0.0437,0.02176,-0.07832,-0.01061,0.00102,0.00072
0.05809,0.02122,0.02126,0.08995,0.00139,0.00098
-0.03814,0.01987,-0.07149,-0.0075,0.00152,0.00108
-0.04403,0.0212,-0.07641,-0.00795,0.00149,0.00106
0.05208,0.01994,0.02029,0.08195,0.00132,0.00093
-0.01622,0.02026,-0.04925,0.0143,0.00137,0.00097
-0.00709,0.02026,-0.04187,0.02139,0.00123,0.00087
-0.10223,0.02112,-0.13889,-0.07143,0.0015,0.00106
-0.07304,0.02104,-0.10975,-0.04242,0.00111,0.0008
-0.05559,0.01895,-0.08756,-0.02817,0.00118,0.00083
-0.00717,0.02026,-0.04163,0.02208,0.00129,0.00092
0.15293,0.01965,0.12657,0.18941,0.00149,0.00106
0.02884,0.02156,-0.00631,0.06337,0.0014,0.001
0.02303,0.02212,-0.01184,0.05778,0.00111,0.00078
0.00109,0.02046,-0.03318,0.03112,0.00096,0.00074
0.02309,0.021,-0.0103,0.0562,0.00164,0.00116
-0.01286,0.0207,-0.04636,0.02007,0.00255,0.00181
0.01177,0.0206,-0.02328,0.04108,0.0015,0.00107
-0.01677,0.02065,-0.05058,0.0155,0.00163,0.00115
-0.04762,0.02052,-0.07733,-0.01229,0.00135,0.00096
-0.00488,0.02069,-0.03546,0.0287,0.00153,0.00108
-0.07223,0.02082,-0.10619,-0.04086,0.00158,0.00113
-0.10677,0.02042,-0.14025,-0.07589,0.0019,0.00135
0.01863,0.02032,-0.01805,0.04633,0.00266,0.00219
-0.0049,0.02117,-0.03821,0.02927,0.00164,0.00116
-0.12922,0.02039,-0.16267,-0.0983,0.00113,0.0008
-0.07747,0.01981,-0.107,-0.04525,0.00123,0.00091
0.0296,0.02162,-0.00469,0.06209,0.00113,0.00082
0.03017,0.0212,-0.00189,0.06428,0.00145,0.00103
0.08851,0.02113,0.05252,0.12122,0.00229,0.00162
-0.04368,0.02144,-0.07812,-0.01117,0.00187,0.0014
0.00031,0.02073,-0.02952,0.03576,0.00167,0.00118
-0.0425,0.02044,-0.07486,-0.01003,0.00118,0.00083
0.00731,0.01802,-0.01905,0.03794,0.00124,0.00088
0.12149,0.01979,0.09144,0.15515,0.00111,0.0008
0.09992,0.01972,0.07042,0.13322,0.00104,0.00074
-0.03045,0.0214,-0.06739,0.0018,0.00184,0.00133
-0.02516,0.0193,-0.05617,0.00368,0.00152,0.00108
-0.05018,0.0213,-0.08458,-0.01743,0.0016,0.00113
0.01899,0.02141,-0.01528,0.05204,0.00156,0.00116
0.08891,0.02008,0.05659,0.12227,0.00094,0.00067
0.01419,0.02164,-0.01676,0.05172,0.0016,0.00113
0.0023,0.02075,-0.02962,0.03665,0.00165,0.00117
0.03974,0.02054,0.00569,0.07304,0.00199,0.00141
-0.05948,0.02031,-0.09171,-0.02698,0.00193,0.00137
0.00228,0.01864,-0.02514,0.03447,0.001,0.00074
0.11898,0.02257,0.08816,0.15892,0.00166,0.00118
0.06527,0.02011,0.03399,0.09761,0.00103,0.00075
-0.07049,0.01867,-0.10245,-0.04409,0.00114,0.00081
-0.00334,0.02155,-0.0348,0.03293,0.00172,0.00122
0.07029,0.01895,0.04116,0.09957,0.00146,0.00103
-0.03415,0.01966,-0.06208,-0.00041,0.00126,0.00089
-0.07013,0.02093,-0.10698,-0.03989,0.00164,0.0012
-0.00157,0.02218,-0.03544,0.03471,0.00175,0.00124
-0.01512,0.02088,-0.04786,0.01782,0.00147,0.00104
0.05812,0.02119,0.02288,0.09064,0.00191,0.00136
0.00849,0.01993,-0.02309,0.0409,0.00149,0.00105
0.01861,0.02082,-0.01616,0.05037,0.00155,0.0011
0.00147,0.01961,-0.02843,0.03141,0.00157,0.00111
0.04755,0.02075,0.01274,0.07979,0.00137,0.00097
0.01278,0.02049,-0.01776,0.04736,0.00154,0.00109
-0.01431,0.01881,-0.04258,0.01838,0.00118,0.00087
-0.01428,0.02134,-0.04787,0.01896,0.00147,0.00125
0.07107,0.02085,0.03688,0.10081,0.00098,0.0007
-0.06459,0.02182,-0.09742,-0.02916,0.00168,0.0012
0.01912,0.02043,-0.01437,0.0511,0.00135,0.00095
0.03795,0.02183,0.00405,0.06994,0.00146,0.00103
0.01365,0.01923,-0.01794,0.04265,0.00151,0.00107
0.0441,0.019,0.01473,0.07385,0.00171,0.00121
-0.05278,0.02055,-0.08831,-0.02405,0.00126,0.00091
0.07715,0.02032,0.04507,0.11028,0.00135,0.00096
-0.00501,0.02174,-0.04143,0.02825,0.00184,0.0013
-0.02614,0.01991,-0.05925,0.00498,0.00092,0.00069
0.09761,0.02146,0.06302,0.12983,0.00222,0.00158
0.04927,0.02161,0.01174,0.08113,0.00184,0.0013
-0.07791,0.02143,-0.11098,-0.04293,0.0012,0.00086
-0.00259,0.02005,-0.03076,0.03496,0.00165,0.00117
0.01083,0.02081,-0.01876,0.04964,0.00148,0.00105
0.0311,0.02225,-0.0018,0.06564,0.00186,0.00149
0.08877,0.02014,0.058,0.12224,0.00234,0.00166
0.05777,0.02026,0.02163,0.08627,0.00109,0.00083
0.04884,0.02079,0.01621,0.08208,0.00154,0.00109
-0.00384,0.02002,-0.03484,0.02827,0.00105,0.00075
-0.05842,0.01934,-0.08921,-0.02839,0.00146,0.00103
0.08654,0.01953,0.05249,0.11376,0.00152,0.00108
-0.13431,0.02026,-0.16471,-0.10156,0.00126,0.00089
0.03467,0.02124,0.0028,0.06936,0.00135,0.00098
0.0027,0.02001,-0.02571,0.03704,0.00161,0.00114
-0.04884,0.02092,-0.08326,-0.01547,0.00186,0.00135
0.02463,0.01965,-0.00591,0.05673,0.00142,0.00101
-0.04353,0.02003,-0.07347,-0.01031,0.00134,0.00095
-0.03888,0.02016,-0.07222,-0.00887,0.0013,0.00092
0.00304,0.02283,-0.03721,0.03618,0.00254,0.00181
-0.05142,0.02141,-0.08769,-0.0197,0.00231,0.00166
0.00833,0.01988,-0.02488,0.03869,0.00096,0.00071
-0.00436,0.02079,-0.03784,0.02836,0.00149,0.00106
-0.06842,0.02029,-0.09989,-0.03716,0.0013,0.00093
0.05048,0.02172,0.01682,0.08483,0.00136,0.00096
-0.06734,0.02082,-0.09876,-0.03231,0.0014,0.00099
-0.01502,0.02128,-0.0502,0.01839,0.00168,0.00119
0.01183,0.02215,-0.02271,0.04752,0.00129,0.00095
0.02656,0.02086,-0.00239,0.06294,0.00223,0.00164
-0.00322,0.02107,-0.03298,0.03189,0.0016,0.00113
-0.0235,0.02042,-0.06005,0.00488,0.0027,0.00192
0.04696,0.02099,0.01542,0.08068,0.00124,0.00088
-0.15094,0.0208,-0.18376,-0.11873,0.00154,0.00109
-0.08059,0.01977,-0.11126,-0.04872,0.00126,0.00089
0.01952,0.02139,-0.01136,0.05824,0.00135,0.00096
-0.02266,0.02077,-0.05439,0.01236,0.00145,0.00103
-0.00395,0.02117,-0.0349,0.03071,0.00124,0.00092
0.00948,0.02122,-0.02226,0.04349,0.00144,0.00102
-0.00545,0.01924,-0.03582,0.02592,0.00129,0.00091
-0.01653,0.02026,-0.0455,0.01904,0.00116,0.00082
-0.10082,0.02001,-0.13157,-0.06785,0.00123,0.00087
-0.02921,0.0208,-0.06273,0.00354,0.00125,0.00088
0.00486,0.02024,-0.02609,0.03871,0.00148,0.00108
-0.01033,0.02086,-0.04368,0.02148,0.0012,0.00085
0.09169,0.02147,0.05606,0.12316,0.00198,0.00145
-0.05227,0.02023,-0.08571,-0.02347,0.00145,0.00103
-0.03128,0.02144,-0.06388,0.00482,0.00195,0.00138
-0.16657,0.0212,-0.20212,-0.13378,0.00197,0.00141
0.01978,0.01971,-0.01266,0.04908,0.00122,0.00086
0.00177,0.02127,-0.03007,0.03767,0.00122,0.00086
-0.03074,0.02092,-0.06233,0.00392,0.00127,0.0009
-0.02302,0.02136,-0.05887,0.00747,0.00146,0.0011
-0.08123,0.02107,-0.1133,-0.04698,0.00132,0.00094
-0.05074,0.02249,-0.09086,-0.01808,0.00151,0.00108
-0.02356,0.0205,-0.05716,0.00816,0.00183,0.0013
0.03732,0.02151,0.00526,0.0726,0.00165,0.00125
-0.06873,0.0207,-0.10097,-0.03528,0.00174,0.00124
-0.05628,0.01946,-0.0826,-0.02144,0.00178,0.00126
0.027,0.0203,-0.00554,0.05799,0.00128,0.00091
-0.05664,0.01992,-0.08822,-0.02583,0.00124,0.00088
-0.04169,0.02083,-0.07243,-0.00659,0.00166,0.00117
0.05959,0.02055,0.02396,0.09042,0.00101,0.00072
0.04127,0.01917,0.01122,0.07127,0.00149,0.00106
-0.04431,0.02099,-0.08052,-0.01421,0.00162,0.00115
0.02495,0.01972,-0.00649,0.0565,0.00131,0.00093
-0.06422,0.02051,-0.09577,-0.03315,0.00104,0.00076
-0.08252,0.02182,-0.11917,-0.05115,0.00155,0.0011
0.02437,0.01992,-0.0072,0.05612,0.00149,0.0011
-0.06902,0.02169,-0.10088,-0.03248,0.00153,0.00108
0.07928,0.02,0.04853,0.10957,0.00146,0.00106
-0.02545,0.01979,-0.05537,0.00705,0.00193,0.00137
-0.08882,0.02047,-0.11838,-0.0507,0.00177,0.00125
-0.03982,0.02049,-0.07191,-0.00633,0.00132,0.00093
0.04977,0.02099,0.01726,0.08088,0.00099,0.0007
0.00233,0.02102,-0.03328,0.03423,0.002,0.00142
-0.02255,0.01967,-0.0575,0.0036,0.00124,0.00088
0.06342,0.02129,0.03378,0.09862,0.00157,0.00111
-0.02421,0.02116,-0.0563,0.00953,0.00151,0.00109
-0.00805,0.02037,-0.0427,0.02194,0.00124,0.00088
-0.01126,0.01938,-0.03878,0.02101,0.00131,0.00093
0.00288,0.02043,-0.0327,0.03202,0.00109,0.00077
-0.06144,0.02099,-0.09751,-0.02748,0.00228,0.00162
-0.01233,0.02088,-0.04576,0.01855,0.00162,0.00114
-0.02225,0.02142,-0.06046,0.00754,0.00181,0.00128
-0.05451,0.01983,-0.08662,-0.02381,0.00093,0.00066
-0.00728,0.01954,-0.03841,0.02472,0.00152,0.00108
0.10824,0.02011,0.07777,0.14205,0.00142,0.00102
0.07589,0.01984,0.04377,0.10684,0.0012,0.00085
-0.0488,0.02049,-0.07943,-0.01419,0.00193,0.00137
0.00425,0.02046,-0.02849,0.03419,0.00178,0.00126
-0.0436,0.01995,-0.07603,-0.01035,0.0017,0.00121
0.0545,0.02069,0.02195,0.08644,0.00159,0.00113
-0.03872,0.02098,-0.07274,-0.00518,0.0014,0.00099
0.05272,0.02023,0.0198,0.08582,0.0019,0.00135
0.05247,0.01987,0.01993,0.08129,0.00104,0.00074
0.0267,0.02198,-0.00565,0.06401,0.00174,0.00123
-0.02163,0.02109,-0.05387,0.01136,0.0014,0.00099
-0.06266,0.02302,-0.09944,-0.02578,0.00165,0.00121
0.07583,0.02051,0.03924,0.10345,0.00132,0.00099
0.00934,0.0197,-0.02404,0.03779,0.00152,0.00108
-0.10065,0.01961,-0.12916,-0.06836,0.00108,0.00083
-0.06623,0.01987,-0.09805,-0.03494,0.00134,0.00095
0.00809,0.02213,-0.02982,0.04073,0.00194,0.00137
0.06601,0.02152,0.03451,0.09956,0.0015,0.00106
0.02313,0.02148,-0.00804,0.05684,0.0013,0.00093
-0.03593,0.02086,-0.06546,0.00008,0.00134,0.00095
0.0072,0.02024,-0.02232,0.04095,0.00115,0.00081
-0.01337,0.02025,-0.04337,0.02133,0.00147,0.00104
0.0635,0.01912,0.03006,0.09076,0.00134,0.00095
