base,extra,test,majority,num_classes,majority_all
0.64,0.41,0.37,0.65,2,0.6222674986204847
0.705,0.38,0.345,0.635,2,0.6222674986204847
0.605,0.42,0.525,0.54,2,0.6222674986204847
0.645,0.39,0.4,0.6,2,0.6222674986204847
0.735,0.37,0.39,0.615,2,0.6222674986204847
0.69,0.35,0.355,0.69,2,0.6222674986204847
0.61,0.585,0.56,0.62,2,0.6222674986204847
0.74,0.375,0.41,0.635,2,0.6222674986204847
0.58,0.43,0.395,0.69,2,0.6222674986204847
0.69,0.51,0.43,0.625,2,0.6222674986204847
0.63,0.395,0.4,0.625,2,0.6222674986204847
0.63,0.355,0.34,0.665,2,0.6222674986204847
0.655,0.475,0.41,0.61,2,0.6222674986204847
0.675,0.5,0.445,0.655,2,0.6222674986204847
0.69,0.375,0.335,0.63,2,0.6222674986204847
0.715,0.33,0.34,0.63,2,0.6222674986204847
0.6,0.48,0.485,0.55,2,0.6222674986204847
0.645,0.415,0.435,0.655,2,0.6222674986204847
0.63,0.45,0.465,0.645,2,0.6222674986204847
0.645,0.45,0.46,0.65,2,0.6222674986204847
0.625,0.475,0.5,0.575,2,0.6222674986204847
0.615,0.48,0.43,0.595,2,0.6222674986204847
0.62,0.585,0.515,0.62,2,0.6222674986204847
0.69,0.605,0.615,0.67,2,0.6222674986204847
0.72,0.42,0.44,0.595,2,0.6222674986204847
0.65,0.48,0.52,0.6,2,0.6222674986204847
0.635,0.445,0.445,0.565,2,0.6222674986204847
0.63,0.5,0.475,0.63,2,0.6222674986204847
0.64,0.445,0.45,0.585,2,0.6222674986204847
0.66,0.52,0.48,0.635,2,0.6222674986204847
0.69,0.41,0.4,0.58,2,0.6222674986204847
0.69,0.35,0.35,0.64,2,0.6222674986204847
0.57,0.405,0.415,0.57,2,0.6222674986204847
0.615,0.435,0.475,0.64,2,0.6222674986204847
0.72,0.365,0.345,0.635,2,0.6222674986204847
0.565,0.54,0.46,0.57,2,0.6222674986204847
0.605,0.46,0.42,0.655,2,0.6222674986204847
0.61,0.435,0.39,0.625,2,0.6222674986204847
0.585,0.52,0.455,0.515,2,0.6222674986204847
0.725,0.385,0.425,0.625,2,0.6222674986204847
0.7,0.33,0.315,0.655,2,0.6222674986204847
0.59,0.535,0.545,0.585,2,0.6222674986204847
0.635,0.395,0.465,0.66,2,0.6222674986204847
0.65,0.46,0.48,0.575,2,0.6222674986204847
0.66,0.505,0.51,0.6,2,0.6222674986204847
0.695,0.36,0.35,0.61,2,0.6222674986204847
0.705,0.45,0.41,0.58,2,0.6222674986204847
0.7,0.345,0.33,0.655,2,0.6222674986204847
0.635,0.505,0.385,0.62,2,0.6222674986204847
0.69,0.615,0.625,0.625,2,0.6222674986204847
